"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18339.52,18628.924,11203.896,9828.975,7582.684,9945.487,4212.775,2291.704,3592.317,33637.167,3543.255,2007.308
19126.18,28609.735,14948.811,21797.616,17765.175,7864.89,2623.047,3032.895,7357.398,14593.417,3045.92,2335.44
11157.54,14883.241,56603.606,30274.46,4443.065,3605.194,13589.053,18302.822,5505.882,19691.372,4268.742,6893.087
9929.383,22029.282,29847.155,75163.208,11258.664,6505.732,4386.183,20716.656,21974.988,17604.529,5512.408,10376.436
7387.634,17670.615,4575.966,10881.972,16427.905,12116.058,1213.242,1334.068,11501.867,8220.963,3570.454,2040.285
9983.233,7552.838,3507.165,6460.464,12160.854,19712.908,1063.937,1441.561,6843.408,15174.255,5835.911,1850.177
3921.387,2642.739,13812.181,4673.565,1162.753,885.449,9790.527,6213.995,1310.228,13899.328,1472.964,2758.628
2282.855,3025.359,17468.531,21195.649,1462.2,1410.402,6480.477,18497.669,3293.804,7505.515,1921.535,5397.741
3761.131,6849.571,5372.935,21826.735,11504.788,6334.794,1359.921,3104.537,21260.667,9237.64,6337.076,2841.606
33969.143,14783.309,20039.409,17488.267,7970.97,15240.834,13807.766,7095.605,9599.587,163618.765,23437.101,8129.253
3654.985,3022.21,3990.137,5490.69,3598.789,5709.749,1528.461,2010.194,6186.917,24222.935,27579.414,2544.595
1999.937,2299.165,6565.961,10477.429,2094.527,1878.074,3081.337,5414.338,3103.46,8065.417,2394.552,14849.851
