"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
20385.486,19904.018,12052.905,11296.04,8080.257,10051.831,4535.773,2324.288,3539.626,35078.42,3731.938,2167.194
20208.292,29940.755,16023.425,25078.109,19179.6,8399.328,3194.954,3198.987,7620.674,16251.562,3636.893,2467.171
11651.252,16431.535,60977.915,35037.433,5260.49,3787.604,15452.423,21025.941,5521.257,21596.112,4663.731,7265.162
11429.902,25849.326,35478.315,87085.044,14037.976,7243.883,5049.987,22095.798,23878.27,20613.333,6391.8,11931.242
8042.598,19097.446,5523.914,13783.68,17669.763,12503.026,1006.981,1508.071,11737.917,8760.39,3996.565,2214.804
10609.356,8113.033,3875.208,7247.429,12785.648,22552.352,1189.68,1672.841,6850.349,16139.471,6298.141,1829.028
4307.39,3056.424,15520.624,5090.255,1214.15,1112.334,9082.48,6244.912,1433.635,14800.151,1603.929,3276.709
2339.269,3012.278,20505.784,22468.585,1620.283,1674.169,6902.649,20561.676,3436.021,8630.304,1936.802,6130.531
3512.639,7618.415,5406.675,23573.917,11740.516,6683.436,1485.758,3262.133,21191.655,9091.364,6383.005,3022.077
35233.053,16040.487,21627.583,20872.299,8461.075,15962.333,14705.124,8399.258,9154.436,174193.45,26093.01,8275.968
3723.242,3555.427,4576.028,6699.235,4144.195,6264.686,1470.944,2131.978,6447.84,26443.575,29923.894,2888.565
1985.188,2347.975,7427.561,12278.361,2092.585,1852.703,3345.36,6018.408,3060.865,8321.553,2660.965,17216.356
