"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
8037.486,4871.907,2931.516,1313.589,1740.056,4566.638,1631.078,230.276,625.193,16839.973,1237.775,155.587
4886.677,11659.714,5791.855,6590.453,7983.424,1951.302,252.897,189.738,2247.368,2175.354,659.746,216.639
2987.323,5912.571,36684.979,11225.191,757.01,483.278,7834.543,12931.808,970.015,6179.168,624.677,1722.103
1359.163,6282.73,11366.503,46930.598,4593.584,1768.523,720.95,12917.109,12376.077,2723.691,1693.537,4958.483
1698.99,8204.91,706.32,4618.25,12805.235,7315.886,86.984,203.624,6548.191,1936.009,1708.938,213.381
4580.144,2098.045,480.913,1661.357,7186.792,16476.42,80.981,276.988,3496.829,9001.46,3944.555,222.386
1669.932,315.344,7784.486,746.519,137.923,74.441,5183.707,4391.797,171.099,7967.71,220.41,1456.005
234.579,181.893,13474.275,13386.476,175.511,262.992,4278.217,14363.445,905.62,2572.553,304.223,2355.275
574.536,2312.978,979.057,12328.94,6493.073,3326.03,156.383,984.336,13311.741,1892.428,4260.142,622.764
16698.082,2150.125,6111.193,2611.534,1943.009,8846.888,7757.074,2627.161,2009.907,105213.715,11273.126,1693.221
1304.275,651.294,588.09,1570.781,1773.671,3749.527,239.299,316.098,4101.607,11023.641,17581.479,434.786
144.043,153.452,1611.437,5027.181,173.243,119.119,1351.879,2386.62,594.645,1565.33,378.687,6033.199
