"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
27452.311,28512.954,15584.594,14591.633,10794.717,12993.904,5961.088,3770.42,5305.635,45246.228,4599.835,2594.129
28734.885,38036.895,22750.887,30531.368,23718.255,10055.258,4580.457,4038.471,9153.165,21873.858,4048.918,2582.368
16328.718,23721.985,76523.322,41780.092,6217.561,4714.897,16906.898,26415.125,7828.717,26636.884,5006.987,8243.446
15466.289,31471.975,41299.716,89910.514,16214.169,8053.583,6004.772,23800.433,27348.801,24662.145,6595.147,12616.12
11310.319,24114.989,6610.616,16278.154,21543.977,14934.828,1821.521,1995.571,14263.278,11423.221,4227.29,2722.891
12743.153,10381.741,4603.571,8289.469,15102.332,24288.598,1475.781,1816.179,7785.85,21152.805,7259.719,1948.947
5990.336,4609.496,16529.674,5887.267,1705.294,1325.543,9440.563,7026.437,1833.968,17150.382,1641.681,3317.572
3751.929,4289.499,25945.798,24619.17,2225.145,1762.732,7318.254,23097.676,4169.645,9584.039,2196.987,6459.255
5518.319,9420.443,7845.332,26729.878,13592.961,7608.139,1999.054,4327.374,23026.462,11520.308,6699.166,2957.62
47210.248,22533.629,26255.059,24961.323,10958.691,20942.501,17376.713,9390.036,11743.37,195326.948,28637.605,8922.318
4742.015,3849.094,4841.26,6828.205,4181.591,7351.007,1871.771,2189.696,7422.734,29302.989,32288.366,2968.296
2702.159,2631.681,8220.658,12792.422,2611.95,1961.52,3060.258,6563.947,3125.497,8783.367,2768.421,18874.247
