"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
20454.204,18886.443,11129.299,9854.992,8131.3,10317.232,4239.421,2780.093,3446.893,35557.049,3953.825,2038.983
19021.65,30131.529,17241.168,23381.24,20290.215,8305.305,3189.245,3379.213,7460.204,16127.283,3198.875,2312.651
11407.47,16581.941,68106.407,33309.805,5304.604,3956.214,15508.947,25325.545,5704.607,21420.796,4335.243,7621.185
9679.354,23828.021,33652.939,78944.806,13499.258,6753.548,4294.002,22429.321,22480.783,18871.591,5970.42,11323.134
7759.715,19734.855,5308.739,13453.413,20646.883,14774.505,1288.492,1772.959,12401.526,9383.741,4178.992,2524.191
10638.197,8450.782,4044.433,6625.874,14952.025,24037.698,1303.257,1818.094,6797.654,18515.503,6733.525,2055.63
4010.219,3037.677,15778.819,4363.566,1312.031,1143.858,9586.004,7431.566,1138.37,15108.016,1635.643,3252.29
2723.155,3266.449,24792.133,22738.663,1906.002,1683.315,7342.603,22872.919,3450.876,8454.012,2023.737,5613.133
3438.981,7196.412,5363.191,21935.389,12471.581,6970.173,1177.649,3212.811,18498.689,8736.878,6554.261,2678.726
35515.622,16291.128,21960.588,18710.999,9265.951,18513.374,15137.105,8495.367,8575.615,180355.931,25722.361,8685.512
3925.495,3349.508,4426.968,5823.008,4192.696,6834.315,1764.647,2145.61,6633.347,26608.763,28767.034,2803.265
1980.128,2193.282,7382.59,11696.838,2169.681,1953.797,3252.332,6315.29,2778.661,8580.152,2464.577,15137.181
