"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
13371.961,10554.079,6409.676,4916.029,4603.098,6422.471,2839.217,1183.038,1633.717,26186.796,1506.992,732.812
10031.164,17916.104,8631.96,13516.871,12927.174,4119.999,1360.745,928.147,4054.859,6582.711,1181.039,672.129
6676.443,8585.625,48314.149,21972.377,2218.835,1755.456,12225.1,15995.206,2589.397,13463.386,1506.174,2850.686
4947.516,13530.926,21749.378,66995.428,7659.418,2759.149,2419.518,17992.943,15319.084,8682.962,2083.202,7488.388
4258.13,13213.269,2255.8,7496.655,15559.125,9241.549,822.795,718.058,7941.78,4954.362,1626.648,651.448
6452.325,4069.83,1789.793,2815.919,9459.67,16652.204,640.356,490.127,2976.313,10528.348,3599.022,448.118
2892.908,1303.386,12395.959,2270.434,688.086,651.635,8596.026,4741.375,862.404,13003.936,710.637,1318.176
1062.127,894.538,16208.286,18108.274,775.213,500.726,5094.24,17995.705,1596.078,4029.458,698.349,3861.762
1750.107,4079.663,2566.342,15457.395,8281.119,3121.148,811.964,1510.745,15518.986,4314.123,3817.941,995.407
26261.656,6573.16,13337.372,8502.967,4745.672,10320.353,12798.512,4111.75,4395.875,136895.481,15444.554,2844.206
1469.664,1153.032,1476.781,2096.944,1561.889,3712.535,737.64,543.073,3850.682,15617.334,20377.045,622.094
628.402,618.233,2826.299,7279.522,607.477,401.8,1325.171,3680.853,1037.155,2703.365,585.705,9027.353
