"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
9747.938,7498.015,4562.072,3110.119,3054.464,5594.419,1700.052,650.821,1061.622,21432.868,1908.236,879.722
7477.611,15275.393,8214.561,10293.448,10780.536,3308.219,827.58,958.522,2951.868,5101.605,1196.979,782.066
4358.138,7978.552,43428.11,16372.246,1692.333,1511.313,10158.037,15995.618,1716.123,9535.85,2198.927,3748.798
3134.762,10232.023,16587.357,55804.529,6941.382,3237.286,1453.409,16249.905,14806.802,6811.588,3311.595,6822.366
3128.279,10766.782,1860.09,6850.281,14741.135,8629.215,405.749,666.95,7442.588,3899.467,2472.809,1032.579
5846.411,3210.955,1561.918,3007.009,8746.633,17368.494,478.934,590.624,4287.86,11500.073,5073.667,790.615
1702.75,738.821,9978.214,1443.425,375.787,415.561,6793.189,5613.556,357.858,9322.56,690.96,2189.958
681.788,898.972,15942.302,16294.1,656.775,482.971,5904.697,17910.987,1456.402,4214.488,1219.568,3377.398
1124.551,3087.03,1812.992,14266.719,7330.25,4300.239,389.307,1436.43,13733.194,3076.825,4953.393,1078.168
21193.336,5381.308,9631.436,6861.549,3994.987,11464.581,8900.45,4115.07,3167.422,123428.796,16878.443,4040.808
1903.211,1179.345,2095.393,3388.819,2396.136,5177.355,829.439,1222.401,4831.91,16904.084,23238.291,1526.728
793.395,770.533,3936.319,7056.695,1026.725,872.218,2091.358,3549.919,1118.731,4116.863,1563.265,10223.446
