"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
52944.632,17116.834,6236.218,2935.851,1719.523,2033.992,14155.556,1595.642,7433.854,7670.842,5907.515,3128.075,2871.099,482.417,1677.297,1001.568,1647.21,864.635,527.552,1014.438,353.566
17000.743,78411.735,11261.2,1585.798,1433.338,972.816,1667.579,1315.472,3381.96,7036.896,19769.804,20535.261,7195.685,895.569,1166.91,844.576,2150.391,1514.77,593.539,931.768,507.409
6101.824,11270.506,56211.213,12633.091,1722.765,1173.087,1410.381,1255.077,944.417,1414.203,2052.186,1618.583,21282.927,14447.081,4774.906,1068.418,1541.951,1506.813,1216.842,1193.976,326.095
2916.151,1593.264,12642.757,63207.17,12318.821,1780.694,6058.359,2204.898,1579.734,2165.595,2317.212,1594.963,3762.503,6683.921,24905.114,2495.071,1294.772,1445.007,1351.966,3186.695,833.836
1609.556,1427.313,1757.398,12359.049,74938.854,20412.332,5222.629,12208.275,1642.968,1874.897,1732.154,1197.812,2378.805,1116.782,18649.695,10507.845,1496.486,970.899,872.647,2177.716,1005.185
1892.474,867.717,1259.115,1799.054,20106.894,56791.703,12370.403,22071.334,8500.546,1306.802,1127.553,798.202,1650.382,485.868,1583.695,1890.02,835.358,605.691,383.709,1125.348,490.599
14355.451,1883.969,1438.848,5865.978,5147.826,12343.561,48195.476,2967.816,10250.625,3693.279,2522.455,1337.238,1985.661,701.613,2130.294,1201.806,1030.967,754.37,492.201,1327.614,507.447
1569.824,1204.317,1407.975,2005.19,12083.476,22072.203,2885.482,187479.329,20264.115,2042.491,1858.072,1155.958,2095.581,906.461,3587.473,20130.187,1541.292,1157.027,1005.967,2500.128,1415.857
7469.038,3243.778,946.721,1503.758,1813.54,8521.789,10342.53,20490.685,66617.889,19410.568,3688.419,1185.445,1248.71,532.516,1493.27,1074.711,1248.992,565.641,445.336,1143.574,470.444
7952.797,6878.759,1438.663,2243.265,1956.814,1323.733,3645.7,2101.883,19404.083,109153.661,35575.357,2333.707,1433.143,397.124,1055.939,1163.731,2051.803,1007.436,630.497,777.503,596.951
5748.414,20165.626,1996.992,2288.869,1724.258,1119.367,2508.899,1742.406,3414.366,35645.438,154947.584,21025.894,3523.776,758.634,1259.417,897.896,9878.538,1641.53,715.578,1024.055,633
3227.216,20948.948,1469.268,1552.927,1207.372,789.664,1221.164,1076.472,1220.771,2407.803,20968.075,64209.196,12570.12,953.206,1086.837,834.558,12932.464,2140.724,484.353,812.238,519.623
2814.352,7280.894,21438.445,3860.307,2287.715,1586.925,1974.299,2131.052,1257.998,1386.738,3371.309,12736.212,140522.612,20822.305,2824.608,1626.566,7741.632,35207.166,8917.461,2185.937,1067.211
502.822,832.291,14521.475,6749.891,1117.123,512.68,625.457,952.801,584.744,452.673,737.36,923.014,20604.586,43942.919,13720.165,792.885,507.299,5423.185,9394.132,4374.168,385.584
1448.956,1189.446,4781.771,24593.641,18537.972,1638.145,2459.24,3624.23,1553.453,1090.524,1218.054,1006.808,2901.816,13869.705,118929.466,17182.004,1141.337,1465.648,2377.834,28600.47,1617.993
943.141,804.708,1092.134,2432.856,10538.648,1851.323,1305.694,20601.677,1108.73,1003.153,969.813,867.58,1633.523,815.725,17032.079,152189.239,1061.316,1023.142,1172.875,11623.034,13015.769
1557.615,2234.315,1394.296,1360.864,1420.114,910.418,1017.899,1490.314,1183.661,2115.42,9873.463,12839.994,7972.414,494.349,1116.219,950.327,95042.018,8752.196,997.374,995.483,569.263
1050.106,1412.525,1605.373,1623.078,1032.1,590.777,857.461,1189.147,612.775,1110.897,1608.901,2107.459,34779.196,5212.114,1494.474,1101.261,8599.713,71236.035,29439.868,1595.948,665.012
549.197,588.225,1080.446,1404.824,872.513,411.246,617.093,957.958,451.303,554.656,695.696,536.404,8842.475,9499.189,2324.471,1180.058,1034.913,29474.855,32348.356,14175.097,907.575
922.126,888.405,1087.334,3136.686,2023.975,1030.331,1492.095,2408.161,1224.184,736.684,901.947,783.471,2181.564,4510.791,29267.449,11608.041,1130.592,1775.361,13645.429,119463.197,15369.248
288.015,584.393,400.849,801.067,1075.134,432.043,502.141,1271.142,445.599,628.982,690.25,460.945,927.246,362.35,1517.595,13437.328,516.221,743.682,843.557,15549.844,47826.483
