"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17734.309,18894.611,10102.174,9771.685,6937.626,9082.966,3761.738,2559.347,3132.615,33314.281,3254.195,1869.654
18842.78,31238.943,15412.016,25945.422,19592.554,7799.926,2911.633,3410.714,7153.022,16135.492,3050.177,2227.26
9680.58,14993.704,56222.372,34243.963,4250.736,3796.917,14784.142,19493.704,5429.989,20660.804,4372.937,7223.786
10364.009,26208.313,34544.94,85171.517,12949.02,6612.148,4541.344,20521.484,22432.951,19581.19,5838.883,11867.629
7063.574,19345.41,4275.219,12723.517,17072.801,11773.022,1072.386,1509.783,10371.373,8339.002,3616.801,2263.573
9203.041,7987.433,3749.132,6489.3,11997.99,20212.233,1043.548,1690.761,6252.1,15863.679,5617.483,1748.378
3860.473,2849.421,14906.672,4668.083,1156.86,1051.582,8539.121,5671.036,1277.234,14254.313,1609.821,3148.704
2480.108,3322.063,19297.507,21327.541,1516.057,1652.854,5829.253,20752.974,3226.163,7639.919,2014.469,6155.114
3298.751,6815.494,5465.36,22054.371,10526.721,6347.963,1283.747,3278.321,18680.575,9497.729,6234.825,2671.724
33129.241,16524.719,20650.826,19821.519,8125.683,15604.261,14002.78,7703.523,9474.611,168427.583,25669.74,7777.321
3036.133,3017.381,4360.558,5910.352,3472.967,5722.211,1608.009,2203.433,6077.506,25660.323,28985.166,2893.636
1856.448,2193.893,6862.033,11909.16,2208.092,1776.917,3065.101,6409.581,2810.713,7574.928,2826.608,16689.135
