"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17204.427,15983.228,9234.423,7808.226,6067.776,8385.982,3757.008,2000.285,3429.42,29382.379,2915.391,1805.079
16372.267,24950.809,13648.441,18725.169,16144.504,6512.462,2485.378,2715.75,7393.326,13105.606,2569.279,1655.385
9078.508,13789.046,48623.593,24383.125,3907.398,2951.534,12283.396,16695.626,5570.123,17240.645,3363.154,6391.165
7902.817,19252.444,24950.683,63361.864,9772.233,5591.396,3314.888,18360.392,19461.915,13991.034,4856.986,9581.318
6280.086,16097.425,3878.161,9844.127,13988.769,10256.673,917.521,1163.587,10181.178,7274.792,3413.676,2149.723
8875.039,6518.187,3001.252,5672.603,9787.379,18900.829,855.74,1310.917,6206.984,14140.722,5129.947,1681.592
3765.271,2360.772,12568.54,3425.008,1031.97,806.26,8918.797,5469.881,1510.277,12433.523,1166.477,2441.227
1943.917,2555.146,15936.208,18317.19,1190.092,1353.242,5188.428,18470.074,3402.621,6761.805,1687.494,4537.578
3462.265,6903.41,5518.172,19148.175,10014.147,5921.697,1381.56,3184.587,21206.692,8724.446,6055.61,2682.741
29275.447,13012.643,17133.145,14098.845,7078.844,13662.496,12522.861,6763.896,8895.861,154797.357,20966.17,6946.83
2862.714,2932.065,3250.013,5107.351,3532.942,5249.821,1213.844,1620.807,5940.855,21468.307,25597.133,2324.276
1763.28,1762.691,6169.041,9462.694,2027.104,1587.443,2361.302,4934.889,2705.601,6869.832,2151.15,13935.536
