"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
113839.006,40011.674,17001.876,16709.675,10882.804,9343.983,37694.464,8471.728,24818.298,18364.096,16935.335,8319.193,9138.63,3091.975,8142.614,5208.882,5571.318,3135.621,2024.21,4882.607,1557.715
40435.39,112953.397,19342.146,8815.373,6315.409,4534.192,9248.756,4764.584,9658.3,11908.277,29183.946,28875.192,13424.732,2181.242,4400.088,3911.058,7256.421,3863.147,1784.711,3212.03,1356.636
16234.294,20126.432,83982.723,29359.552,7826.834,4864.794,8079.999,4919.43,4385.245,4562.133,5180.051,4079.732,29419.15,18023.924,10716.539,4803.532,4093.219,5038.351,3588.391,4567.966,1420.568
16434.832,8278.879,30468.946,121980.378,34827.994,10114.708,26827.606,9642.515,7550.4,6047.997,7313.059,4225.501,10214.083,12056.832,44270.063,10696.712,4094.453,4239.085,4545.182,10134.247,2684.225
10611.853,6387.908,7713.378,35241.469,115662.135,42962.523,22247.375,27487.398,8464.139,5890.648,5753.103,3215.86,6463.834,3508.99,31637.574,25232.294,4269.461,3095.254,2711.737,7513.882,4078.005
8959.756,4588.707,4766.913,10330.791,44263.066,95430.874,33188.067,39105.414,20848.671,4820.14,3832.84,2549.207,4080.401,1594.694,7015.139,9340.728,2456.739,2313.264,1417.84,4059.126,2015.099
38647.403,9693.763,7953.661,26310.2,22031.725,32854.608,105307.665,14967.362,33753.149,11822.667,9298.346,4400.573,6390.336,3594.446,10219.353,7730.141,3809.696,2605.625,2063.647,5434.677,2046.304
8257.421,4707.636,4877.886,9800.157,27475.521,40241.597,15740.904,307785.416,27615.918,5650.918,5180.066,2893.834,5450.974,2446.752,11352.946,35906.491,3407.8,2890.412,2392.604,7074.952,3758.315
24616.27,9587.805,4352.888,8019.239,8884.389,21101.565,33229.024,29049.228,100626.592,37923.783,11262.331,4011.361,4254.409,1822.891,6563.998,5615.969,3692.26,2075.925,1595.58,4554.344,1579.687
18838.47,11950.332,4743.529,6174.084,5648.882,4618.708,11532.124,5624.667,37857.351,184081.46,62381.596,5952.271,4054.509,1443.397,3302.092,3314.725,4902.348,2595.028,1615.484,2387.649,1346.297
17457.051,29288.208,5365.498,7482.782,5738.509,3924.525,8638.712,5263.087,11366.47,61647.349,205454.849,29594.293,6107.812,2162.931,4235.23,3585.384,12857.663,3490.711,1768.989,3064.91,1502.144
7988.731,28911.75,4181.179,4371.164,3188.871,2428.768,4055.458,2828.138,3959.161,6355.176,29624.818,86472.57,13787.091,1339.977,2729.637,2151.258,22611.63,3326.758,1231.826,2181.993,956.121
9264.313,13780.232,29808.299,10408.829,6481.514,4242.176,6517.214,5267.902,4580.056,3890.568,5941.803,13646.761,187903.193,17748.55,6425.066,4403.38,10308.233,40946.07,10986.625,5033.504,2020.874
3065.318,2039.023,18284.82,12000.437,3495.187,1500.754,3714.7,2363.963,1757.332,1303.054,1970.746,1138.377,17170.68,45142.587,15177.588,2363.809,1159.086,6738.74,14342.971,8665.461,1127.274
8187.302,4382.501,10803.68,44759.687,31417.673,7052.244,10553.086,11783.357,6504.451,3308.572,4585.963,2811.621,6667.322,15084.655,158347.797,32070.666,3101.724,3290.456,5603.656,51816.898,5325.726
5095.136,3626.407,4664.043,10298.358,24826.523,9255.566,8111.811,36641.682,5010.333,3637.642,3399.297,2463.571,4086.673,2274.756,31811.397,205180.523,2562.568,2856.421,3147.041,23480.515,17029.187
5852.627,7519.351,3812.795,4132.072,4077.094,2465.025,3579.602,3404.543,3730.91,4633.153,12843.186,22899.914,10036.005,1235.044,2704.435,2661.034,120258.502,8576.626,1849.012,2306.428,1234.248
3266.835,4042.039,4841.409,4380.774,3151.344,2257.129,2915.36,2969.64,2013.96,2565.147,3601.392,3173.104,40578.512,6804.695,3448.035,2873.193,8505.562,104602.744,29565.616,4356.585,1368.005
2204.269,1827.374,3499.074,4436.901,2571.275,1419.088,2223.961,2225.591,1630.62,1622.109,2010.408,1296.441,10881.678,14311.868,5679.602,3199.271,1943.101,29800.164,38779.722,20911.866,1639.164
4856.729,3141.974,4623.694,9328.473,7400.369,4014.982,5834.692,7150.717,4889.216,2375.986,3018.717,2142.051,5205.883,8652.671,53283.273,22199.522,2471.502,4374.842,20617.423,159230.239,19105.525
1397.214,1411.085,1471.227,2425.919,3703.569,1968.946,2144.932,3554.998,1463.895,1272.912,1368.35,935.36,1903.61,1005.182,5627.232,16605.94,1365.134,1381.938,1559.83,19076.609,60560.823
