"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
21576.946,21273.109,11867.542,10983.843,8024.452,9501.1,4741.228,2462.252,4288.48,39051.552,3708.363,2026.792
21504.049,34294.858,17579.998,25686.743,21865.32,8676.318,3600.142,3849.907,8747.959,18771.416,3475.53,2336.861
12007.372,17485.768,70467.885,36482.23,4667.308,4162.342,16664.378,23694.883,6785.536,22658.067,4637.333,6917
11212.489,26509.583,36547.755,92505.029,12533.886,6464.234,4564.309,26053.22,25110.901,20085.959,6065.097,10982.055
8082.723,21631.945,4679.444,12335.844,18513.981,12689.744,1154.393,1699.034,12503.729,9268.988,3829.563,2094.541
9525.81,8475.689,4035.279,6460.36,13009.139,22217.081,995.413,1573.988,6352.283,17235.591,5659.202,1736.479
4737.667,3362.922,16846.887,4880.859,1071.058,976.212,9749.497,5925.239,1507.111,15934.241,1856.299,2841.152
2506.802,3496.286,22448.832,23682.02,1649.984,1426.978,6141.66,19998.488,3760.109,7378.641,1981.133,5185.026
4331.08,8688.953,6670.146,24253.759,12441.317,6022.13,1567.235,4083.481,24199.172,9982.081,6682.703,3035.603
38887.5,18365.418,23135.674,20013.137,9280.583,16876.908,16257.257,7124.893,10053.934,181639.036,28083.5,7722.112
3685.728,3622.044,4385.967,6292.614,3874.12,5931.616,1849.633,1766.793,6857.647,27934.952,30757.108,2749.832
1845.14,2109.865,6886.117,11465.69,2073.684,1707.947,2880.183,5723.889,3162.761,7679.295,2631.12,16541.887
