"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18813.76,17775.794,10529.224,9372.935,7598.156,8848.794,3755.314,2578.817,3560.721,31993.094,3243.533,1726.512
18130.765,27932.548,15277.053,21136.989,18119.418,7053.883,2678.739,3090.561,7178.298,14392.755,2717.552,2017.176
10688.73,15452.112,59073.387,27642.545,4553.879,3542.063,13586.047,21179.136,5918.895,18960.786,3891.05,6508.682
9135.471,21352.371,27240.567,70212.716,12338.295,6123.278,3438.56,19965.987,21894.725,16340.881,5313.244,9437.084
7589.016,17841.405,4674.318,11818.038,18704.354,12836.901,1156.125,1453.502,11671.243,8970.368,3661.779,1914.324
9132.053,7156.445,3433.442,6057.577,13127.57,21978.955,877.632,1615.682,6894.922,16310.367,6183.377,1582.032
3775.21,2709.966,13729.87,3360.661,1140.267,912.775,8149.045,5936.718,1553.021,13447.68,1502.299,2758.385
2390.919,3089.896,20994.273,20228.523,1556.179,1552.041,5978.311,19963.348,3197.475,7554.181,1932.943,4623.224
3670.736,7094.299,6140.484,21528.566,12375.792,6920.186,1586.202,3163.981,18917.096,9614.393,6360.092,2423.599
32698.655,14628.071,19612.244,16345.481,8723.499,15995.634,13333.624,7363.596,9615.101,163154.352,23216.162,7454.133
3300.673,2895.97,3852.035,5591.65,3646.48,6153.616,1629.681,2009.403,6512.778,23604.558,26484.643,2566.086
1631.184,1948.833,6440.525,9560.251,1939.838,1396.062,2628.372,4747.313,2578.105,7395.977,2236.756,13577.663
