"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
14311.624,11885.7,6945.313,5647.752,4790.553,8543.992,3215.891,1192.998,2832.781,28569.873,1646.589,1033.17
11993.323,19539.414,8516.212,14619.331,13046.363,4373.49,1195.138,1432.79,4957.58,7609.833,1215.364,1449.654
6777.791,8576.76,50316.065,23995.196,2673.101,1741.471,12456.697,16963.181,5516.766,14647.361,1445.383,5286.242
5619.814,14356.578,24002.626,68972.497,8710.603,3359.453,3057.245,18862.403,20035.858,10225.31,2394.978,7959.342
4885.499,13014.502,2528.374,8572.64,15978.891,10667.23,879.672,727.894,10673.661,4884.13,1839.482,1196.748
8531.509,4357.704,1879.966,3283.332,10848.87,18949.836,541.354,777.485,5075.894,12211.419,3806.948,919.506
3076.556,1418.953,12986.997,2834.349,918.564,559.691,9054.472,4921.809,1022.523,12406.908,775.498,3061.349
1178.446,1242.23,16782.134,18504.673,783.787,732.877,5131.475,20144.744,3124.501,4993.641,891.003,5030.571
2699.513,4927.613,5431.902,19734.732,10269.313,5239.799,1114.288,3135.934,19870.979,8029.162,4951.763,1934.945
28820.21,7659.469,14626.627,10590.774,4862.498,12218.182,12417.613,5036.46,8005.779,151977.563,16959.675,4826.658
1733.303,1234.544,1368.439,2470.926,1720.546,3964.988,712.051,737.103,4862.467,16981.307,22488.887,796.681
927.152,1318.566,5132.181,7860.389,1260.334,854.718,2799.824,5038.053,2158.938,4818.462,755.864,9569.745
