"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
12305.492,10737.211,6306.781,5296.463,4737.947,6437.336,2638.476,961.105,1675.274,26400.334,1777.45,816.489
10264.778,16941.076,8262.817,12231.22,11690.586,3870.672,1471.976,1365.039,3990.964,6755.965,1057.25,654.27
6628.584,8360.588,48822.798,19726.795,2780.079,1933.736,10279.465,15517.226,2556.382,12522.539,1852.544,2912.423
5023.137,12570.978,20211.021,57313.137,7691.207,3215.682,2600.203,15845.309,13273.804,9418.423,2965.366,7250.39
4653.968,11674.513,2734.886,7416.921,12895.138,9222.831,990.615,886.797,7651.914,5313.98,1928.52,913.198
6354.63,3514.772,1916.026,3338.333,9304.508,16001.567,854.979,743.112,2913.204,11201.067,3332.883,469.215
2821.961,1540.167,10809.387,2658.916,957.552,735.405,8926.192,4830.16,521.068,12232.476,923.862,1563.274
936.439,1261.121,15544.613,15770.831,802.158,792.898,5036.303,15742.185,1721.509,4462.676,889.4,3433.223
1849.715,3877.665,2618.724,13099.697,7812.102,2944.642,609.64,1663.212,16148.051,4475.388,3969.556,1208.365
26481.68,6752.365,12321.601,9559.959,4980.091,10742.252,12226.799,4285.672,4459.235,120573.161,15390.329,3433.732
1687.529,1046.729,1766.526,2791.426,1836.289,3453.21,780.523,999.944,4134.363,15610.184,20491.914,812.058
665.566,739.394,2734.34,7242.256,698.042,539.183,1812.492,3242.78,1185.236,3010.546,685.829,9756.812
