"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17536.675,18472.858,10132.686,9565.733,7505.824,9064.063,3848.69,2396.505,3332.742,32773.959,3080.572,1692.359
18727.294,32108.333,16392.3,24884.839,19062.462,7376.632,3028.828,3134.299,7801.413,16461.075,3241.756,2196.066
10343.216,15953.098,58505.412,32973.441,4498.035,3334.712,14022.001,20371.281,4978.512,20015.195,4039.932,6280.109
9408.331,25457.219,33021.777,84419.585,11815.576,6450.94,4267.15,21363.037,21379.222,19245.672,5623.11,12862.609
7495.536,18555.308,4360.3,11768.139,17607.162,12469.729,1205.477,1408.806,10842.354,8559.528,3796.52,2039.266
9026.1,7056.852,3283.819,6289.007,12696.554,22606.301,1130.389,1487.404,5521.314,15743.2,5888.96,1654.044
3715.017,2962.52,14055.123,4444.937,1305.412,959.085,10167,5935.99,1173.902,14658.282,1619.875,2457.925
2426.333,3334.013,20106.325,22076.322,1454.289,1552.738,5837.702,19818.154,2756.504,7589.795,1923.778,5736.033
2934.474,7706.538,5070.37,21277.911,10528.182,5353.269,1242.036,2797.137,19041.044,8923.796,5948.822,2587.538
32500.396,16571.087,20413.454,19251.506,8426.124,15665.399,14897.742,7669.759,8350.188,168241.639,25560.059,7049.033
3002.245,3416.222,4046.255,5488.393,3749.289,5822.159,1753.311,1942.06,5819.802,25656.899,28489.667,2527.88
1694.57,2170.784,6266.333,12559.929,1879.271,1547.856,2638.419,5652.163,2612.408,7327.328,2381.446,16778.99
