"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
98745.236,31007.316,14965.132,13417.133,8688.469,8534.896,29084.009,6026.951,20522.158,15573.864,14673.709,8011.97,8429.953,2939.505,7707.813,4141.432,5475.419,3078.9,1786.04,3977.495,1664.35
31566.925,89913.023,15177.393,6904.262,5120.019,4124.848,6802.132,3506.668,7465.328,10629.209,26120.08,26770.369,12174.608,1783.333,3863.876,2797.694,7570.973,3359.485,1823.943,2684.158,1329.693
14709.992,15531.613,63399.261,22498.926,6124.055,4640.72,6109.635,3855.451,3497.581,4425.222,4805.555,4154.527,27504.473,15593.67,8859.204,3563.121,3624.158,4739.605,3439.699,3570.757,1440.272
13995.249,6481.405,23877.06,90296.646,25075.683,8743.916,19221.118,7153.68,5232.507,5434.111,6352.305,4135.237,9297.471,11739.202,35837.207,8148.599,3322.658,3723.784,3659.409,8629.64,2696.502
8786.512,5107.968,6651.908,25981.931,82641.15,34804.298,14247.877,22734.518,5954.569,4747.935,4552.205,3164.527,5652.245,2673.112,22466.475,18920.098,3586.242,2334.759,1773.023,5488.572,3266.421
8968.362,4151.969,4730.48,8427.632,36291.21,87656.801,23933.69,35930.816,14941.757,4589.756,3719.886,2321.397,4013.75,1541.651,5944.452,6981.922,2479.222,1780.109,1349.233,3396.556,1912.743
30260.87,7248.11,6274.71,17720.287,14629.52,23215.021,68176.041,10117.697,21059.194,9809.986,7015.275,3692.231,4822.329,2162.832,7952.968,4804.458,2949.037,2016.391,1468.009,4202.555,1940.21
6607.115,3647.997,4106.529,7377.718,22362.096,36098.128,10520.502,233696.356,20757.336,4713.745,4621.463,2542.942,4488.843,2118.419,9255.818,27494.004,2926.418,2555.095,2123.186,5823.598,3238.779
19787.868,7404.295,3669.535,5465.516,6485.951,14226.299,20822.206,21324.313,69673.41,30616.761,9628.93,3833.425,3585.352,1233.069,4988.585,3722.383,3154.324,1691.292,1317.399,3353.002,1402.687
15710.321,10883.547,4463.317,5976.739,5235.744,4544.52,9847.794,5066.025,31435.303,133758.121,55037.109,6745.791,4362.014,1317.13,3195.054,2514.313,4723.865,2286.819,1452.946,2123.755,1293.925
15615.262,27385.425,4858.536,6604.328,4739.663,3667.063,7021.58,4461.777,10286.662,54468.349,185121.213,32301.812,6808.971,1591.646,4148.766,2475.647,12961.062,3656.018,1775.181,2728.841,1469.305
7995.65,27208.108,4437.477,4243.884,3260.073,2313.039,3647.483,2614.365,3939.066,6688.066,32345.772,81919.683,14527.766,1257.313,3050.497,1994.317,22221.504,3308.309,1342.832,2207.274,1184.675
8991.828,12878.076,27741.574,9768.909,5567.283,4080.947,5176.25,4684.891,3713.508,4197.099,7098.283,14267.911,177838.168,16742.95,6181.386,3922.148,10437.65,40707.37,11748.901,5567.614,2088.064
3014.638,1915.169,15351.62,11836.332,2822.833,1771.194,2202.211,2205.141,1390.81,1257.327,1647.544,1376.955,17157.675,37245.433,12137.131,2065.578,1300.663,6958.403,11068.995,6936.534,1055.074
7881.613,4262.962,9530.092,35234.039,22935.684,6294.422,8292.202,9287.573,5438.989,3463.083,4032.059,3125.042,6346.144,12094.778,137986.502,24324.828,2970.911,3329.266,4656.577,44699.66,5725.198
4304.551,2733.345,3948.747,7929.449,18924.2,6967.608,5011.026,27801.323,3634.711,2484.628,2617.046,1957.301,3713.01,2225.235,24586.902,160612.393,2098.39,2519.447,2274.938,17223.507,16153.886
5633.478,7419.457,3635.418,3470.053,3367.211,2419.385,2967.527,2934.875,2990.977,4196.023,13452.475,22801.052,10459.203,1239.36,2946.316,2046.756,115746.962,8258.493,2098.168,2215.352,1089.748
3347.645,3316.897,4765.478,3822.781,2525.222,1813.028,2317.989,2616.653,1820.15,2246.191,3556.931,3445.792,40572.539,6822.421,3447.452,2419.603,8787.013,94478.409,29522.228,3981.664,1444.841
2014.401,1805.79,3140.658,3593.853,1873.231,1228.487,1703.366,1817.005,1248.97,1339.817,1783.755,1447.044,11251.573,10998.663,4684.361,2164.915,2020.149,29885.893,34254.944,16945.845,1904.811
4011.341,2663.381,3951.915,8500.659,5792.963,3331.685,4552.771,5571.448,3692.476,2113.046,2889.631,2062.725,5560.256,6765.715,44792.877,16624.397,2319.78,4432.063,16751.29,135133.402,19343.303
1669.722,1174.593,1311.262,2451.562,3182.662,1778.319,1854.349,2982.551,1261.011,1200.637,1320.591,1036.582,1825.699,897.67,5465.811,16286.029,1209.868,1299.484,1689.019,19280.285,54976.53
