"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
7596.756,6417.871,3941.772,2172.281,2522.493,5505.333,2117.549,509.19,975.877,18546.285,1528.567,737.391
6419.486,14474.383,7005.144,8175.297,9781.269,2816.438,680.23,746.052,2650.01,3858.002,1089.472,526.12
3783.171,6904.658,39618.093,13990.977,1593.461,1221.025,8828.335,14579.066,1424.715,8562.593,1736.532,3041.257
2190.747,8069.465,14679.279,51995.886,6373.98,2664.077,1100.936,14404.641,13165.409,5793.228,2839.623,6744.274
2683.257,9462.438,1443.909,6565.645,13121.4,7911.5,394.35,429.138,6746.535,3604.522,2740.604,704.933
5648.862,2846.769,1085.997,2606.04,7868.554,16562.19,320.885,442.097,4236.008,10453.633,4789.862,612.789
1793.42,561.293,8847.933,1136.267,344.066,373.648,6097.438,4856.095,237.105,8824.14,538.054,1662.529
632.488,822.554,14404.89,14458.324,474.186,391.986,4911.586,16275.183,1268.25,4042.628,911.158,3320.091
1103.471,2482.569,1414.087,13115.265,7062.328,4152.393,196.879,1129.305,11879.55,2883.127,4550.08,755.392
18748.946,3854.176,8845.826,5637.39,3417.895,10095.139,8397.02,4159.182,2897.333,115329.114,14664.534,3394.81
1472.467,1070.128,1712.614,2839.574,2750.907,4720.317,569.383,968.541,4729.269,15189.084,20480.41,1094.834
669.677,530.838,3146.705,6827.285,656.821,622.729,1586.158,3273.219,777.475,3260.669,1143.047,8905.172
