"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17357.841,14917.278,9058.311,6607.626,6290.48,8213.485,3018.673,1783.133,4016.08,26244.448,2165.817,1222.8
15211.295,21906.964,11784.311,15285.991,15132.755,6155.252,2041.814,2230.149,6839.447,10520.401,1780.899,1492.275
9320.182,11815.153,52804.171,20795.348,3669.969,2300.501,10741.485,17463.266,7005.591,16007.163,2141.116,4049.914
7045.613,15497.063,20544.788,52206.312,8419.876,3849.095,2401.754,15009.606,19184.039,10508.361,2772.991,6015.02
6581.698,15406.41,3373.275,8604.999,16200.602,11296.025,1109.811,1103.747,11295.907,5869.158,2278.508,1245.82
8451.03,6299.548,2382.201,3954.078,10876.05,17751.383,637.56,808.947,6015.367,11894.702,4267.065,914.798
3183.272,2120.807,10849.35,2495.921,942.133,603.159,6510.521,4850.859,1556.261,10058.794,757.224,2181.026
2111,2129.828,17195.386,15265.391,1287.266,845.717,5058.067,17558.588,3498.106,5577.512,864.944,3377.141
4274.656,7111.339,6862.156,18958.905,11175.857,5910.085,1555.946,3474.189,21828.262,9203.785,5248.795,2139.086
26796.817,10664.461,15394.017,10582.064,6122.987,12068.847,10086.805,5545.06,9579.777,131249.881,16467.403,4631.466
2380.324,1830.652,2212.961,2802.173,2295.886,4239.533,898.769,962.133,5228.426,16656.31,19364.723,1029.708
1196.632,1376.177,3926.05,6356.838,1192.502,890.429,1993.452,3396.032,2061.088,4462.998,1002.939,9820.519
