"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16769.833,17258.62,9037.922,7765.315,6229.998,8183.867,3287.825,1787.054,3722.588,32904.298,2709.121,1174.641
17168.449,26414.306,12975.213,19385.017,16569.231,5998.144,2453.735,2403.126,6885.615,12503.642,2138.895,1835.446
9032.467,12839.508,55537.202,25598.45,3826.245,2418.043,13620.635,18341.348,6090.533,16391.431,1957.017,5163.376
7627.629,19369.364,25853.383,71348.657,9156.371,3853.417,3298.805,19816.541,20954.734,13230.312,3030.601,9003.732
6119.121,17009.572,3784.748,8779.541,15996.115,11884.494,980.261,1337.806,12255.411,6747.956,2083.008,1269.504
8198.003,5867.65,2337.228,4015.981,11765.114,19803.947,674.67,825.712,5453.571,13934.963,4299.363,1061.244
3484.641,2535.634,13735.635,3093.151,1053.573,605.853,8787.639,4978.713,1536.709,14271.879,935.274,2245.144
1970.389,2442.38,18696.846,19841.234,1197.83,871.535,5146.354,20047.343,3232.025,5943.307,1092.489,4627.088
3846.294,6957.699,6101.898,20808.763,11921.012,5474.865,1594.158,3432.07,23831.11,10106.314,5452.024,2546.165
33164.579,12522.307,16508.78,13193.238,6642.711,13518.47,14163.416,5782.993,10114.681,154589.378,18738.834,5556.145
2571.662,2047.692,2144.603,3058.63,2279.531,4205.543,1046.539,1190.563,5622.925,18238.496,23464.431,1170.421
1216.002,1850.031,5245.835,8831.334,1193.924,1131.183,2235.655,4686.507,2740.119,5459.429,1107.251,12124.298
