"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
83638.754,25948.15,12087.059,10621.64,6237.053,7084.077,23460.504,5614.331,15756.467,13629.817,12459.045,6714.996,7593.962,2381.655,6669.376,3416.295,4818.941,2452.579,1488.741,3669.198,1555.553
25887.565,75730.864,12834.832,5614.631,3762.023,3029.119,5223.976,3348.267,6010.004,8628.964,22877.112,23625.455,10991.13,1693.762,3367.625,2511.26,6293.246,2918.695,1529.99,2167.516,1023.79
11337.065,13054.95,52745.113,18108.972,4160.435,3229.636,4297.344,3004.081,2717.425,3485.047,4178.577,4088.403,24089.515,11530.481,7306.836,2892.704,2846.343,3392.204,2649.273,3148.282,1018.312
11022.093,5540.252,18671.356,69258.939,19526.719,6125.872,11428.49,5722.782,3812.698,4419.65,4732.689,3217.221,7835.469,8912.138,30373.091,5965.511,2810.72,3266.277,2889.241,6825.682,2162.699
6500.199,3693.728,4671.248,19968.456,60586.649,26318.914,9068.338,16465.744,3994.94,4137.77,3697.942,2639.963,4386.566,2133.294,16815.356,12930.883,3005.199,1887.554,1637.745,4354.672,2884.479
7177.13,3356.298,3475.571,6145.498,27822.167,70654.98,17685.282,27044.716,12395.12,3847.151,3164.048,1938.79,3538.518,1094.535,4400.857,5345.023,1926.963,1574.713,1200.825,2929.142,1550.262
24555.002,5347.596,4213.54,11053.45,9614.306,17357.367,55108.708,7634.763,16269.056,7435.647,5643.991,2962.038,4342.246,2276.907,6540.539,3731.218,2507.576,1574.584,1208.91,3707.109,1602.82
5467.832,2997.872,3357.953,5752.827,16368.049,28456.713,8025.919,188296.103,16474.275,4285.602,3880.02,2164.731,3695.066,1568.906,7317.904,21308.952,2334.076,2080.285,1842.305,4956.863,2649.141
15097.446,5568.779,2683.061,3965.428,4407.265,12081.548,16375.742,16908.618,54509.367,26333.556,7577.792,2925.773,3169.217,1129.783,3777.106,2939.182,2381.581,1384.251,895.153,2633.754,1133.046
13548.75,8969.613,3424.481,4534.888,4163.663,3984.833,7622.577,4138.506,26400.732,119012.867,46799.645,5450.782,3646.379,1166.162,2525.074,2454.338,4024.305,2076.151,1221.972,2266.272,1141.757
12385.502,23295.091,4335.799,4860.133,3687.897,3121.086,5433.364,4209.772,7848.25,47330.443,168350.104,28009.117,6039.924,1516.741,3660.073,2449.274,10110.826,2962.681,1493.101,2638.759,1299.42
6903.487,23991.888,3769.64,3261.656,2548.976,2079.681,2806.188,2193.853,3037.837,5633.027,27674.287,73469.5,13023.258,1107.043,2341.366,1727.882,19306.888,3020.516,1153.565,1784.022,874.419
7796.106,11588.627,23566.456,7894.027,4411.42,3400.914,4394.762,3849.185,3461.573,3502.73,5867.089,13040.932,154750.482,15684.668,5007.351,3280.813,9364.525,35268.189,10034.191,4212.17,1737.928
2261.134,1685.84,11437.364,8651.73,2175.746,1151.229,2324.175,1493.441,1165.312,1038.454,1467.899,1041.566,15193.91,31475.507,10523.47,1528.41,937.634,5641.046,9468.281,5852.835,891.332
6474.168,3472.878,7388.653,30376.449,16371.339,4829.143,6655.632,7159.311,4119.534,2467.841,3684.087,2386.664,5086.404,10229.769,121098.339,18869.747,2634.539,3095.211,3722.67,38447.651,4470.482
3559.923,2540.463,2906.507,5733.39,13645.766,5236.046,3709.423,21966.685,2855.674,2224.362,2474.443,1749.445,3159.193,1464.553,18976.714,129198.577,1993.341,2408.491,2135.611,13891.522,13290.21
4602.308,6319.47,2902.338,2725.685,2783.959,1984.606,2580.767,2305.949,2364.202,3599.296,10475.266,19713.77,9277.116,1046.858,2558.873,1839.821,99496.044,7467.662,1787.048,2084.962,1115.893
2855.286,3120.779,3382.786,3366.942,1893.122,1611.28,1648.397,2045.708,1315.821,1978.442,2798.485,2985.087,35410.771,5337.532,3097.847,2395.152,7554.484,81853.292,25452.432,3407.953,1329.159
1588.334,1609.217,2504.703,3003.897,1636.154,1061.206,1365.628,2023.994,1198.801,1364.564,1515.201,1154.265,9890.31,9842.217,3674.156,2117.743,1520.768,26062.157,31119.472,15323.691,1508.402
3617.395,2074.852,3105.672,6952.148,4222.557,2885.463,3698.124,4691.962,2863.362,2134.44,2722.742,1792.528,4220.728,5707.127,38464.567,13804.658,2097.112,3420.91,14923.396,117421.216,14467.389
1363.659,856.421,1009.572,1955.71,2639.739,1427.906,1341.728,2457.084,940.168,974.699,1274.716,794.443,1686.539,855.592,4366.723,13439.756,1251.69,1188.228,1603.463,14823.625,49754.744
