"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
22725.047,23930.274,14245.463,12929.561,9238.752,11318.89,5412.627,3329.935,4582.247,40059.786,4179.262,2279.404
24201.301,35639.06,21665.834,29483.381,22599.54,9649.135,3839.151,4044.081,8418.174,20137.542,3866.997,2657.793
14466.534,21439.818,72405.14,40450.901,6216.605,4387.426,16093.611,25820.366,6468.523,23539.61,4738.186,7797.578
12984.269,30397.64,40220.365,88866.858,17140.782,8128.556,5368.628,23449.17,25773.539,24030.133,6771.859,13010.461
8804.592,22007.352,5969.066,16861.995,20389.562,14855.985,1501.859,1958.239,13152.084,10507.88,4274.459,2404.58
11152.685,9469.026,4185.065,7972.661,15141.559,24623.013,1344.542,1957.584,7253.146,19261.468,7451.201,1816.209
5086.983,3812.198,15904.213,5448.886,1621.623,1233.144,9331.945,6159.005,1571.757,16599.618,1755.52,3378.707
3044.657,3915.523,25447.816,23629.719,1971.699,1754.422,6678.991,23181.543,3551.2,8802.452,2096.8,6400.208
4709.376,8338.256,6657.363,25034.885,13040.039,7302.315,1538.478,3449.877,20103.37,10839.182,6990.092,2771.841
39752.703,20195.446,23354.11,24863.362,10082.148,19771.319,16229.699,8864.782,10828.975,187961.39,29428.121,8890.198
4118.414,3989.108,4629.585,6605.274,4304.708,7580.678,1957.515,2212.643,6918.038,29328.175,32911.886,2700.54
2324.415,2435.05,7763.49,13265.9,2371.295,1702.389,3095.917,6562.871,2819.244,8854.163,2769.266,18440.886
