"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17011.003,19873.824,10705.85,10266.308,7029.839,8562.761,3938.126,2447.342,3293.362,34760.669,3111.445,1739.92
19677.194,32217.934,16667.503,24526.463,20516.415,8185.978,3178.661,3321.258,7570.56,17249.748,3110.235,2173.627
10769.644,16559.136,61088.595,35608.138,4594.352,3401.188,14528.776,19906.052,5627.512,21456.703,4281.697,6474.325
10450.223,25115.17,35665.372,86462.228,12436.041,6286.751,4523.729,21462.504,20787.255,19924.576,6000.144,11948.542
7081.58,19982.492,4561.281,12437.884,18734.082,12461.45,1305.714,1495.125,11982.909,8950.07,3425.518,2090.662
8661.956,8342.464,3575.177,6393.117,12970.796,20627.662,1143.769,1598.897,6166.486,15828.53,5239.571,1526.203
4031.086,2847.793,14973.921,4524.329,1201.639,995.272,9702.124,5407.563,1243.886,15137.408,1749.553,2944.333
2337.966,3303.21,19816.143,22519.266,1551.651,1739.977,5676.739,21305.926,2840.235,7361.329,1960.21,5757.336
3070.349,7381.636,5765.049,20531.534,11925.603,6095.969,1148.26,2863.849,19589.954,9348.511,5537.94,2665.56
34828.288,17513.642,21280.088,19545.422,8915.719,15817.113,14826.828,7623.185,8722.053,168562.164,24772.033,7562.582
3101.495,3158.736,4062.786,6235.868,3325.936,5194.041,1829.999,2057.065,5832.43,24082.183,28230.724,2715.629
1660.572,2162.83,6364.263,11906.041,1917.57,1633.472,2976.513,5804.978,2712.492,7443.494,2429.226,16213.572
