"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17354.805,20039.224,10288.115,10916.715,7410.394,9297.558,4176.637,2227.954,3519.934,34890.055,3277.202,1627.689
20118.14,31092.569,17027.602,25016.035,20736.086,8534.779,3319.921,3191.368,8033,17231.729,3055.041,2285.048
10586.053,17010.466,62695.461,35704.732,4535.837,3732.786,15112.011,21760.376,5156.328,21279.759,4288.619,6652.448
10774.502,26281.198,35318.703,89233.623,13029.969,6313.726,4988.337,21509.771,21854.155,20600.695,5711.126,12517.195
7320.893,20180.995,4764.422,13085.643,17752.53,13917.772,1075.227,1758.557,12301.577,9164.356,3797.704,1975.368
9184.86,8374.471,3774.318,6475.819,14213.671,22374.48,1105.105,1355.027,6120.59,16107.655,5255.989,1708.683
4022.656,3079.235,15286.795,4987.084,1198.674,1023.052,8999.934,5710.665,1382.644,15805.141,1489.848,2573.335
2100.58,3217.791,21166.072,21886.468,1638.867,1435.346,5849.257,21486.676,2999.48,8106.154,2114.692,5804.716
3524.826,7765.748,5249.73,21739.422,12006.112,5897.165,1409.187,2854.055,20557.039,9466.152,6223.983,2861.854
34848.404,16958.232,21966.647,20253.863,9336.471,16174.859,15739.884,7757.213,9428.093,171972.608,24713.709,7870.632
3443.341,3286.976,4241.421,5979.771,3649.833,5309.306,1426.475,2115.085,6268.69,24904.613,28754.56,2705.353
1766.163,2119.179,6573.862,12500.544,1902.697,1655.447,2505.923,5932.706,2818.881,7789.704,2468.698,17969.134
