"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18398.365,19376.208,10748.745,9986.815,7202.788,9264.984,4141.646,2621.641,3923.821,35830.589,3557.311,1853.589
19524.391,31552.112,15913.905,23561.2,20359.043,8101.936,3049.506,3400.694,8064.473,16101.162,3113.339,2244.471
10593.931,16149.84,65421.864,33072.504,4526.458,3911.876,15264.892,21421.049,6059.125,21049.628,4244.561,6605.102
9861.273,24391.669,33474.146,84532.342,12599.919,5941.115,4316.636,22294.526,24082.913,17868.054,5439.532,10225.568
7690.349,19956.51,4498.175,12672.564,18134.04,12972.078,881.931,1675.719,12063.831,8744.286,3814.632,2170.843
9158.219,8329.106,3746.448,5812.829,13114.309,21845.45,817.23,1390.922,6032.012,16170.686,5687.8,1605.79
3918.979,2937.292,15030.881,4156.635,1028.548,817.269,11296.469,6303.042,1369.201,16510.611,1472.839,2455.976
2474.987,3470.725,21966.589,22014.471,1560.54,1468.386,5873.208,20832.166,3266.772,7479.589,1949.163,5597.873
3693.491,8084.536,6214.067,24228.487,12100.807,5785.872,1320.235,3134.279,23477.317,10038.348,6915.201,2923.799
36135.864,15729.098,20881.127,18075.775,8528.52,15701.436,16065.368,7684.67,10181.507,174387.175,25341.651,7933.219
3540.817,2950.987,4013.145,5494.373,3770.089,5801.827,1417.943,2004.768,6823.332,25201.865,28605.649,2750.696
1841.664,2160.03,6207.651,10124.097,2109.394,1567.975,2483.192,5759.019,2927.162,7591.645,2467.773,16631.836
