"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
19222.095,20888.992,11954.545,11200.966,8303.408,9939.544,4382.028,2715.148,3736.473,38700.063,3674.711,1958.286
21123.238,31608.218,17458.796,25811.323,20570.424,8502.799,3302.163,3824.428,8310.351,17460.295,3485.124,2684.95
11713.71,17517.382,66933.435,35042.917,4929.713,3847.623,14734.711,22105.131,5950.35,21424.525,4565.813,7208.833
11384.759,26434.668,34862.331,92514.082,13021.384,6680.1,4672.841,22565.4,23989.445,20499.701,5913.446,12834.859
8064.111,20294.319,4874.39,12850.424,18237.779,13344.617,1107.832,1897.47,12398.181,9448.339,3700.421,2246.035
9970.535,8672.944,3837.105,6592.94,13626.665,23143.825,1253.476,1373.124,6243.887,17226.7,6344.128,1624.77
4633.209,2987.945,14949.084,4752.615,1196.041,1320.761,9975.249,5332.719,1936.24,15632.424,1848.252,2788.229
2409.419,3798.228,22063.491,22988.429,1739.647,1298.487,6047.578,20943.566,2765.822,7984.692,2306.026,6060.094
3721.047,8233.124,6265.876,22812.084,12072.116,6193.234,1562.5,2798.506,21592.738,9418.023,6662.133,2998.679
38238.982,17226.913,22025.585,20587.836,9349.2,16775.064,15909.932,7932.372,9759.693,177392.772,26979.092,7670.847
3598.175,3470.361,4379.857,6031.612,3697.543,6381.631,1854.434,2274.114,6904.212,27099.936,30699.598,2772.833
1910.854,2477.359,7139.268,12533.592,2102.367,1630.493,2880.091,6036.716,3125.463,8111.924,2432.51,18938.066
