"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
12722.35,12101.586,6846.248,5482.026,5080.951,6394.837,2621.352,1344.16,3009.75,25023.984,1633.683,971.017
12124.155,20949.181,9652.896,14008.608,14382.153,4312.108,1391.248,1769.066,5465.394,8839.563,1186.801,882.142
6767.775,9574.724,46453.181,20037.086,2217.477,1644.847,10817.168,15445.26,5194.708,12566.8,1148.727,3025.287
5379.888,13935.183,19667.017,59135.968,6380.183,2992.194,2593.334,16504.312,18067.576,8788.048,2150.652,7031.138
5030.595,14207.617,2033.459,6499.589,15360.362,8557.293,758.011,847.239,9665.755,4995.322,1468.126,917.473
6112.4,4397.973,1527.797,2877.956,8717.147,15987.214,626.71,528.15,4316.46,10687.992,3155.422,527.113
2476.688,1527.199,10392.213,2578.977,703.756,568.745,8879.419,4514.199,1398.991,12438.846,532.943,1752.66
1342.156,1654.482,15190.121,16646.496,732.82,482.348,4676.098,18885.217,3094.67,4160.931,678.568,3390.124
2952.062,5332.123,5309.228,18129.374,9829.642,4339.712,1378.733,2983.796,22089.253,7981.246,4474.043,1766.793
24888.784,8656.496,12871.147,8934.737,5044.109,10547.868,12138.944,3975.468,7833.904,134124.591,13786.51,3697.93
1706.86,1179.464,1155.201,2184.501,1381.95,3089.703,567.017,713.618,4357.214,13772.783,19263.198,707.111
981.476,827.63,3068.558,6972.737,716.077,600.155,1721.38,3379.65,1713.522,3708.224,694.215,8406.762
