"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
14557.239,14044.002,8105.632,6934.69,5295.85,8359.613,3287.73,1557.752,2034.911,29948.102,2877.952,1439.185
14081.817,23257.761,12989.018,17120.403,16203.668,5832.178,1982.311,2159.16,5374.784,10218.318,2416.707,1423.461
7906.58,12388.181,54614.216,24226.693,3748.666,2938.226,13317.06,20227.264,3192.645,15066.798,3881.647,6064.805
6757.366,17431.049,24169.337,69480.313,10933.263,5545.575,2934.835,19193.133,18718.424,12181.074,5124.89,10083.128
5267.566,15943.723,3866.767,10718.127,17691.708,12268.086,792.662,1462.116,9828.88,6908.65,3691.323,1667.187
8568.181,5940.725,3039.043,5485.741,12586.059,20890.692,902.287,1363.164,5645.222,15723.875,6781.9,1325.057
3353.446,1980.771,13447.575,3005.426,961.377,984.914,8549.62,7059.641,675.751,11473.696,1009.788,2647.559
1594.832,2136.803,19863.659,19404.808,1446.431,1296.677,6803.849,20121.586,2568.405,6484.37,1879.073,4570.049
2027.547,5183.194,3330.625,18970.976,9605.818,5747.614,730.614,2357.195,16435.39,5810.368,6067.928,1749.249
29515.072,10390.892,15165.292,12174.288,7063.591,15295.903,11243.846,6589.136,5999.721,147599.668,22454.981,6450.136
2720.49,2328.502,3756.283,5186.521,3574.995,6458.281,1380.329,1769.912,6106.404,23170.854,26866.566,2266.202
1395.065,1517.668,5905.173,10218.986,1697.353,1314.744,2625.369,4802.587,1872.519,6506.775,2179.302,12757.628
