"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18745.319,18990.321,10305.499,9916.506,6821.432,9481.793,3712.734,2345.97,3674.657,34022.404,3376.911,1896.775
18726.624,29748.41,15597.042,25177.716,19957.462,7905.993,3026.119,3421.997,7462.639,16896.756,2999.072,2031.998
10463.74,15605.549,57970.677,36211.973,4408.352,3362.645,14445.238,19997.266,6093.055,19862.56,4304.809,6682.782
10084.34,25379.295,35871.832,85099.857,12733.597,6536.794,4257.724,20878.58,22599.69,20180.348,6026.01,11621.27
6819.686,19355.385,4221.645,13054.076,17671.119,12100.992,1127.844,1648.901,11514.777,8599.744,3460.087,1886.027
9542.471,7779.833,3387.644,6303.988,11828.55,19645.443,963.359,1759.491,6061.454,15414.791,5837.485,1950.279
3622.975,2770.6,14343.071,4634.127,1185.603,920.719,8497.282,5521.516,1397.856,14131.399,1709.586,2901.668
2201.671,3466.077,19581.758,21549.74,1522.774,1685.147,5639.453,20746.81,3498.789,7933.724,1978.657,5813.89
3467.764,7283.185,6042.985,22073.144,11776.49,6134.945,1283.183,3619.902,20196.598,9463.583,6194.464,2867.548
33963.082,16976.785,19870.973,20117.757,8346.679,15343.013,14188.907,7743.584,9412.811,168913.435,25027.521,7809.724
3088.054,3072.004,4417.805,6001.178,3568.93,5909.098,1636.907,1757.386,6164.095,24813.444,29155.865,2450.399
1745.318,1987.156,6666.487,11594.9,2051.573,2042.894,3133.662,5880.284,2837.803,7758.696,2371.358,17145.177
