"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
13536.83,10396.752,7159.597,5394.596,4947.43,7820.318,2914.628,1357.895,2763.28,24620.875,2020.957,758.872
10054.602,16277.208,8179.063,12347.338,12144.878,4238.203,1780.666,1299.097,4779.293,6867.277,1303.923,796.366
6693.012,7868.939,44564.644,19723.499,2732.601,1520.491,12009.792,13703.431,4525.345,12855.676,1771.022,3377.478
5164.385,12236.31,20131.092,59024.317,7324.333,3441.632,2673.973,16308.078,17795.646,8637.235,2609.629,6236.683
4675.12,11249.744,2560.324,6927.623,13597.497,8900.748,780.1,903.398,8894.189,4701.814,1856.955,796.862
7703.568,3978.643,1703.903,3210.667,9206.731,18131.494,674.834,475.35,4664.817,10313.456,3870.11,627.232
2774.092,1557.067,12168.116,2550.662,894.95,677.662,8263.558,5482.309,1377.461,11762.052,770.081,2111.788
1227.558,1048.061,13740.298,15807.772,809.51,513.728,5912.204,16420.711,2413.376,5139.396,802.875,3348.303
2501.078,4770.07,4575.22,17669.281,9031.848,4723.464,1351.188,2739.575,19232.41,7036.134,4341.163,1481.62
23905.509,6439.891,13101.996,8755.714,4541.559,10574.822,11857.307,5275.083,6710.974,130107.022,15472.383,3327.952
1747.281,1214.334,1796.299,2584.505,2031.908,3532.211,840.831,754.015,4579.235,15926.145,20916.104,745.312
714.706,792.727,3191.254,6460.755,841.672,593.754,1992.102,3461.826,1400.353,3731.625,649.059,9084.271
