"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17182.477,18348.802,10336.12,10421.736,7103.315,9339.284,3953.998,2594.905,3361.249,34379.174,3295.537,1854.396
18190.974,30294.044,16028.548,24949.567,19638.054,8492.571,3033.264,3179.188,7415.435,16315.878,3191.78,2339.845
10718.226,15276.732,58316.761,35500.215,4658.245,3738.653,14615.421,19319.66,5899.619,20609.023,4295.19,7324.507
10319.546,25220.118,35431.184,86263.026,12399.887,6138.122,4401.095,21797.765,21700.684,19592.392,6067.98,11796.179
7112.724,18792.852,4495.6,12031.02,16913.343,12267.689,1049.362,1382.934,10542.985,8584.173,3549.547,2371.336
9534.203,8491.956,3601.397,6319.409,12093.347,20444.29,1152.273,1658.112,6169.126,16249.186,5863.919,1875.14
3667.296,3050.351,14599.308,4499.636,1098.782,1075.173,8723.262,6085.007,1292.852,14488.396,1861.025,3003.468
2587.859,3375.699,19108.998,22290.345,1459.25,1687.217,5860.919,20596.462,3224.097,7731.731,1980.869,6103.435
3548.577,7010.871,5739.664,21741.558,10327.604,6149.239,1303.24,3210.143,18717.652,9168.664,6179.503,2624.654
34461.27,16633.005,20744.405,19779.319,8246.215,16214.023,14006.894,7586.105,8881.242,174069.11,27214.933,8261.544
3285.618,3215.404,4348.659,6253.944,3567.069,6012.705,1727.181,2070.252,6233.451,27077.723,30605.498,2585.672
1644.683,2266.107,7415.448,11853.12,2141.651,1794.491,3258.827,6000.638,2986.994,8367.186,2627.149,16901.904
