"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
19229.333,20008.599,11291.764,10487.216,7425.505,9122.547,4232.175,2548.212,3453.012,36751.541,3319.69,1855.548
19920.628,31416.043,16579.492,24353.049,19668.747,8757.293,3038.514,3591.573,7927.373,17086.333,3273.686,2319.027
11176.286,16574.223,65769.074,35168.584,5058.143,3736.752,15512.049,21474.255,5768.172,21134.679,4481.091,6837.631
10586.41,24987.019,34705.391,91365.689,13281.038,6540.701,4846.755,23238.135,22749.54,21414.935,6256.741,12667.442
7356.868,20002.315,4671.605,13429.326,18368.317,11997.543,977.51,1564.334,11389.351,8487.201,3683.014,2105.755
9198.121,8118.258,3727.612,6457.899,12436.751,21206.773,1085.471,1753.526,6305.914,16082.886,6028.888,1644.522
4048.26,2973.146,15771.225,4579.854,930.996,1093.333,9897.167,6070.162,1221.216,17145.61,1541.822,2409.359
2400.238,3620.906,21217.052,23323.187,1680.049,1670.112,6301.456,20945.959,2980.435,7830.299,2097.691,5968.794
3469.547,7652.15,5836.627,22407.88,11522.371,6124.804,1111.861,3159.476,19456.738,9136.646,6046.992,2923.71
37018.236,17124.738,21344.637,21756.726,8709.131,16098.718,16868.072,7907.024,8942.258,172521.846,25610.377,7922.451
3410.082,3290.784,4539.545,6008.213,3593.269,5833.451,1657.022,2212.859,6384.045,25660.715,30300.697,2662.613
1876.525,2349.015,6768.827,13089.815,1948.365,1759.708,2394.73,5980.739,3235.295,8054.617,2639.501,17578.377
