"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
8360.971,6974.06,4090.265,2435.676,2544.039,5620.475,2112.79,487.347,913.371,19412.983,1774.546,632.964
7118.216,12464.252,7129.206,9625.944,9609.057,3158.264,615.157,712.763,2969.996,4290,1202.123,526.704
3885.672,7159.199,39317.463,14559.831,1507.919,1229.313,8460.362,15084.5,1509.839,8479.49,1872.882,3096.231
2536.025,9248.156,14976.26,51461.996,5921.331,3004.501,1241.335,15189.74,14001.26,6125.934,2960.542,6833.288
2555.483,9531.341,1538.065,5902.081,13546.147,8187.229,366.207,536.149,6675.558,3425.605,2528.885,750.862
5709.362,3249.392,1149.909,3016.383,8273.199,16270.132,409.735,534.636,3810.753,10055.246,4810.153,810.702
2105.118,641.309,8709.923,1234.462,349.187,360.294,5802,5159.689,295.238,8866.505,504.415,2012.499
454.731,669.8,15135.649,15049.828,608.656,574.854,5231.175,17193.101,1383.298,3700.936,826.937,3318.676
885.75,2913.308,1601.475,13776.94,6973.439,3433.305,306.786,1358.761,13716.954,3243.149,4963.739,1087.421
19377.997,4365.999,8643.173,6213.268,3544.646,10079.745,8725.505,3617.135,3267.202,113846.328,14871.966,3406.509
1777.122,1268.524,1692.725,2983.197,2370.667,4756.922,553.393,856.933,4973.949,14911.217,19632.901,1330.227
573.778,610.016,3064.433,7230.056,687.236,690.061,1981.683,3431.738,1117.101,3324.232,1239.257,9211.948
