"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17384.989,18605.4,9428.408,9736.642,6715.905,8668.912,3894.242,2597.768,3252.399,32451.988,3525.033,1857.53
18812.426,32317.585,15289.238,25959.073,19888.54,7816.749,3018.816,3211.888,7693.326,15736.404,3325.293,2125.917
9609.516,15178.829,58280.909,34704.901,4731.073,3639.244,14008.557,19919.315,5414.422,19907.763,4119.412,6940.283
9947.148,26267.369,35117.996,88881.417,12857.683,6630.335,4564.667,22684.088,21283.697,19844.394,6045.762,12030.574
6658.32,19461.991,4763.724,12713.477,16059.513,11207.543,849.232,1501.265,10799.147,8454.609,3767.01,2174.685
8985.261,7840.464,3479.667,6373.639,11470.115,20206.524,1006.635,1490.758,5930.475,15271.787,6071.395,1804.738
3742.072,2993.186,14585.689,4251.697,947.036,1101.169,9477.417,5615.045,1466.23,13643.738,1684.48,2918.611
2582.006,3103.277,19404.1,22754.339,1607.573,1660.243,5866.606,20489.936,3011.626,7454.933,1844.667,6636.076
3153.32,7353.079,5334.406,21779.38,10350.08,5815.917,1432.117,3078.455,18267.096,9208.459,6279.09,2532.042
32450.849,15783.292,20110.162,20173.809,8202.725,14999.431,13536.665,7553.032,8814.649,167056.32,25696.007,7995.645
3347.929,3529.83,4056.539,6154.31,3599.398,5962.197,1854.465,1822.203,6846.843,25676.241,29901.746,2788.965
1893.115,2097.14,7124.28,12079.73,2012.087,1663.575,3299.069,6272.109,2610.63,8282.882,2334.088,16907.743
