"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18698.619,19335.971,10742.81,9537.465,7436.205,9023.063,4324.414,2184.382,3922.384,36709.706,3009.267,1798.648
19549.462,30703.923,15734.912,22448.482,19771.367,7744.155,2921.23,3406.164,8271.275,16272.022,2876.032,2328.747
10782.261,15875.8,59491.372,31274.851,4127.358,3448.181,15221.834,20409.682,5880.992,19964.95,3957.628,6507.053
9186.669,22865.062,31122.528,76204.479,11195.48,5751.923,3887.581,20225.837,21349.57,17722.785,5169.447,10897.849
7598.875,19937.935,4188.311,10939.228,16803.257,11079.583,999.064,1690.933,11810.823,8413.48,3574.002,2035.395
9066.006,7699.117,3224.866,5568.931,11356.005,20015.862,996.416,1411.332,5743.966,16086.592,5430.606,1519.553
4125.878,2922.797,15165.575,4030.212,940.07,1003.858,9239.534,4681.482,1651.078,15209.822,1359.964,2539.963
2147.862,3100.909,20128.26,20209.75,1668.43,1483.042,5279.963,20124.532,3015.081,6813.957,1938.079,5228.269
3875.263,8233.638,5715.074,21328.89,11302.792,5386.874,1467.817,2917.416,22470.824,9877.194,6301.596,2994.604
37433.522,16203.783,20213.452,17562.154,8712.603,15803.357,15320.713,7009.35,9869.964,164346.221,22859.56,7661.814
3242.114,2816.882,3907.203,4955.38,3579.423,5653.33,1474.221,1772.789,6483.966,22500.839,27177.94,2317.026
1683.449,2351.605,6689.22,10886.099,2093.924,1459.022,2343.892,5190.796,3251.272,8028.514,2340.288,16498.02
