"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16961.58,19656.338,10832.202,10559.45,7695.065,9566.059,4144.694,2649.821,3611.772,33313.941,3882.202,2032.204
19366.657,29982.124,15593.896,25595.857,19526.983,7479.883,3122.84,3288.985,7474.145,15982.458,3176.586,2223.946
10822.767,15690.304,58253.813,33967.578,4870.976,3356.488,15938.529,19440.46,5686.78,20461.768,4329.354,6545.012
10627.346,25170.349,33787.489,87140.694,13425.08,7021.473,4493.686,21694.584,24107.665,19506.668,5854.811,11738.944
7584.782,19145.972,4976.482,13059.281,17226.799,12477.433,1194.946,1236.822,11008.339,8665.031,3691.941,2153.368
9693.969,7710.871,3298.587,7352.333,12399.672,20642.374,988.466,1749.947,6389.722,14673.954,6381.904,1536.347
4286.26,3203.984,15694.3,4445.573,1193.375,1038.62,10128.594,6105.481,1478.412,14896.07,1505.252,3092.625
2242.591,3550.788,18729.923,21879.426,1284.364,1820.504,6286.325,19869.89,3364.459,8511.367,2111.601,5980.853
3553.418,6985.327,5696.222,23717.002,10905.487,6498.522,1552.449,3460.538,21402.186,9557.511,6779.36,3013.099
33485.437,16043.263,20541.149,19368.974,8512.175,14921.28,14808.27,8314.938,9343.132,169601.029,25473.558,7591.139
3597.174,3283.697,4378.369,5981.542,3689.936,6200.607,1638.2,1878.741,6971.986,26109.798,29349.138,2627.011
1748.421,2152.11,6265.578,11976.671,2236.218,1712.223,3177.538,5704.367,2899.325,7662.46,2519.504,15296.071
