"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
107666.696,37547.707,15466.296,17082.839,9944.565,9328.941,34059.696,7757.82,23977.033,18083.927,16817.191,8745.273,9695.74,2880.877,8771.855,5116.56,5392.63,3405.963,2163.786,4724.705,1718.778
38047.305,106054.621,19473.777,8982.635,6795.019,4743.722,9026.127,4978.924,9350.629,12635.749,30698.765,29885.043,14028.88,2359.497,4853.684,3917.522,7564.348,4021.529,1724.39,3499.398,1285.731
15105.666,19791.244,78066.498,28991.235,8164.796,4987.06,7580.388,4529.6,4509.022,4535.75,5515.238,4381.869,28984.372,17308.568,10225.627,4416.433,3831.654,4580.537,3471.781,4407.776,1504.128
17600.94,8797.479,29467.683,113107.457,37107.68,10964.083,27796.345,10544.51,8294.593,6500.304,7391.245,4990.264,12468.683,16382.771,47524.926,11000.552,4234.898,4628.422,4889.309,10943.087,2968.105
10147.074,6979.161,8114.435,37093.417,114518.555,44140.003,19722.375,28367.276,8383.951,6628.407,5568.481,3864.798,7062.057,3417.2,30607.576,26130.023,4137.167,3243.846,2904.59,7829.189,4121.236
9283.757,4528.046,4784.196,11015.157,45402.329,88742.004,29976.289,40774.774,18215.742,4610.379,3605.439,2418.087,4608.88,1594.512,7315.083,8655.515,2586.298,1773.6,1553.418,3921.438,2109.115
34803.235,9681.884,7443.429,27161.543,20684.775,30137.818,100435.535,13733.548,33914.363,10840.597,8459.66,4454.913,6278.926,2832.265,9884.113,7338.868,3755.82,2631.837,1960.831,5985.487,2128.649
7664.968,4749.788,4490.056,10492.452,28381.078,41582.975,14354.24,298918.183,27292.764,6319.98,5339.339,2876.474,5393.779,2616.293,11769.302,35179.004,3616.32,2992.836,2494.999,7656.009,4035.204
23561.511,9044.431,4342.12,7987.191,8989.39,18109.492,33758.406,28813.488,101135.339,36412.82,11298.539,4038.622,4421.657,1920.632,6445.725,5818.081,3821.867,2192.625,1761.164,4963.038,1586.579
18150.414,12906.569,4885.592,6808.986,6729.821,4884.822,10878.116,6373.798,36135.954,158660.469,61947.405,6910.69,4845.61,1375.838,3473.974,3500.064,4828.056,2801.615,1697.306,2656.153,1562.996
16819.52,31291.156,5569.518,7763.392,6010.312,3645.589,8119.366,5184.296,11506.998,61295.002,191349.878,33400.735,6909.651,2237.527,4175.961,3294.581,10852.548,4056.746,2127.97,3481.493,1745.511
8318.398,30251.124,4542.807,5051.345,3682.455,2511.203,4272.693,2826.967,4325.435,7121.943,33555.805,88585.953,14638.435,1414.172,3031.429,2433.362,24509.072,3592.138,1515.087,2571.377,1068.259
9652.694,14140.875,28866.789,12666.045,7100.499,4422.996,6694.481,5615.025,4983.245,4962.875,6690.459,14858.528,192317.29,22644.43,7146.447,4295.587,10872.525,42441.526,13011.086,6086.735,2160.712
2754.08,2272.655,17095.944,16709.052,3393.362,1779.585,2656.628,2714.195,2107.437,1368.445,1998.936,1468.151,22140.659,43738.174,15311.039,2485.269,1203.017,6283.771,13522.871,8384.774,1027.185
8878.75,4684.47,10645.898,47182.994,30834.655,7145.139,10495.856,11467.477,6605.725,3703.852,4307.405,3238.84,7349.516,15294.501,147360.102,30428.003,2924.065,3518.378,5639.856,46122.124,5038.382
5289.82,3816.258,4455.635,11047.23,25911.737,8390.409,7581.162,34767.142,5335.169,3756.14,3474.293,2609.846,4331.223,2404.236,30507.448,183325.774,2418.099,3282.595,3091.602,22068.5,17257.024
5485.926,7683.375,4068.925,4273.266,4168.157,2505.892,3742.399,3360.257,4016.42,4625.721,11584.442,24183.298,11310.413,1234.734,2689.748,2315.035,122042.193,8714.916,2173.837,2453.713,1129.855
3626.193,4300.672,4833.993,4590.374,3326.152,1655.673,2826.105,2934.026,2080.781,2564.518,4180.33,3474.993,42752.804,6449.936,3555.303,3242.718,8438.636,104951.276,28941.041,4543.571,1530.616
2140.417,1689.785,3403.294,4817.754,2793.722,1691.302,2030.104,2456.318,1668.143,1644.524,2077.974,1547.584,12679.95,13221.505,5617.431,3125.444,2104.203,29183.218,38302.214,20278.208,1873.198
4707.123,3353.807,4587.77,10727.176,7757.254,3978.779,6369.948,7484.396,5229.955,2511.46,3356.247,2648.999,5924.734,8427.225,46880.673,21461.723,2568.702,4775.264,19569.308,154212.075,19021.684
1410.698,1301.77,1492.536,2773.524,3958.375,2000.38,2119.806,4024.063,1239.147,1492.76,1599.655,1115.947,1908.658,1053.252,4983.707,17696.489,1128.868,1460.897,1750.494,19337.499,55420.879
