"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
11542.205,9974.978,6102.759,4053.072,4800.205,7627.959,2718.834,1044.759,1558.724,24758.117,1996.876,795.426
10066.171,19558.888,9745.331,13077.092,12992.667,3925.64,1345.924,1407.947,4035.362,6188.945,1304.444,833.812
6037.485,9576.653,50097.86,19425.996,2802.706,1862.871,11582.817,17925.143,2616.48,11737.163,1925.062,3267.54
4358.366,13290.279,18948.865,60476.772,8135.101,3619.877,2069.462,16993.869,16305.367,7503.253,2698.944,5591.449
4925.27,13026.316,2869.523,8045.286,16494.012,11240.234,644.249,952.365,9196.719,4594.428,2426.932,652.667
7823.527,3834.574,1961.184,3602.977,11235.676,20218.562,452.317,771.498,4451.839,13205.96,4530.057,601.559
2700.257,1258.715,11647.249,2056.086,602.861,457.373,7987.491,5771.617,572.944,9750.928,708.352,2007.514
1069.313,1308.192,17929.71,17009.922,982.069,814.289,6114.134,19970.069,2161.146,4898.721,915.069,3227.154
1571.11,4214.807,2757.162,16245.102,9102.773,4298.629,513.54,2100.679,14594.996,4260.195,4569.017,796.888
24664.669,6438.333,11385.596,7815.119,4677.814,13307.782,9444.535,5003.432,4348.064,133108.383,15784.974,3360.294
1867.092,1202.997,1848.293,2792.456,2520.754,4618.812,647.84,1088.199,4462.009,16146.581,20907.944,815.768
671.275,772.843,3386.733,5611.066,709.751,524.058,1829.177,3317.228,716.777,3458.377,753.611,9551.24
