"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
88767.322,29910.124,14399.334,8817.885,5267.002,6575.894,24267.719,4883.151,18074.252,13889.715,11510.478,5634.378,6295.002,1855.082,5845.741,3006.942,3498.762,1906.977,1385.989,3028.694,944.166
27963.181,95710.455,15900.333,3337.484,2328.898,2156.346,3298.515,2580.69,6314.111,10077.842,26348.059,25381.792,11018.317,1366.636,2643.82,1680.347,4667.849,2108.036,1259.209,1653.378,696.625
13584.07,15822.574,71670.654,20500.087,4208.058,3030.245,4124.729,3153.843,2506.804,2531.374,3270.075,2450.485,26796.209,16197.155,8219.655,2336.323,2230.878,2758.434,1923.934,2434.362,853.337
8173.932,3478.759,20790.04,73997.466,20669.127,4502.699,10136.386,4179.222,3342.985,2639.383,3238.49,1979.609,5174.565,9615.456,31666.758,4370.659,1467.921,1870.043,1793.398,5242.072,1414.822
5123.973,2611.593,4103.218,20893.267,76035.046,26368.2,8166.692,15615.689,4023.018,2171.636,2161.747,1400.445,2630.981,1488.398,19660.768,14472.821,1375.98,1185.315,1027.535,2929.458,1834.615
5877.026,2221.516,3215.756,4058.514,26371.976,76775.027,18018.303,29700.895,13436.867,2394.958,2015.532,1502.203,2428.84,820.795,3622.184,4130.977,1120.106,1057.871,754.804,1785.843,1055.033
24703.477,4000.925,4073.28,10148.688,8802.526,18383.755,62920.945,6145.347,17204.76,5337.91,3981.558,2034.317,2975.678,2454.685,4653.375,2799.828,1370.838,1040.624,755.36,1935.496,737.493
4136.402,2591.472,3058.454,3991.962,15135.283,30019.627,5664.278,241702.45,20608.484,2818.574,2790.644,1466.743,2567.209,1304.091,6431.679,24686.927,1656.05,1454.056,1018.653,3323.977,2133.091
17232.591,6431.493,2731.987,3532.354,4358.048,14298.267,17222.789,21090.242,70628.016,27890.007,6819.607,2217.906,2313.329,904.598,3344.803,2363.643,1721.437,869.826,674.759,1883.87,622.024
12679.997,10036.498,2621.621,2616.136,2153.593,2439.076,4978.642,3063.98,27057.934,130189.867,50462.981,4371.544,2824.382,963.683,2193.36,1471.472,2991.535,1338.738,826.251,1338.067,577.661
10923.232,26089.833,3141.078,3077.309,2025.703,1954.884,3445.32,2743.931,6625.776,50350.72,194711.415,28781.924,5780.852,1450.644,2918.248,1785.005,9719.128,2042.219,1219.399,1901.902,765.065
4960.301,25457.553,2464.756,1823.281,1374.119,1583.251,1880.484,1531.683,2150.951,4545.637,28697.508,80469.979,14142.747,956.337,1963.189,989.836,19869.553,1911.986,895.799,1222.589,489.254
5903.364,10704.39,26142.16,4956.216,2506.062,2335.596,3015.029,2606.563,2234.093,2880.28,5544.069,14039.5,175501.567,16210.695,4121.464,2145.141,9393.886,38465.746,8891.492,3371.86,1233.701
1599.653,1380.238,15804.547,9829.306,1439.965,773.748,2456.868,1203.877,979.062,961.001,1391.585,990.682,16377.303,38065.261,12823.332,1086.007,792.843,6246.663,10712.704,6475.232,608.083
5420.564,2570.282,7928.212,30690.068,19183.393,3555.009,4495.007,6413.54,3337.672,1892.362,2787.017,1958.283,4117.808,12422.934,140230.896,20707.235,1609.102,1992.379,3901.156,39211.35,3556.265
2475.125,1786.53,2152.258,4626.088,14266.906,3964.564,2573.813,25102.083,2207.437,1471.328,1773.192,990.956,2236.837,1173.518,20571.817,165242.408,958.098,1263.9,1611.313,15742.236,15054.085
3229.819,4409.48,2247.494,1469.531,1236.221,1165.696,1190.267,1484.128,1534.721,3045.746,9718.388,20657.129,9281.274,794.319,1603.514,965.22,113454.182,8572.025,1251.111,1199.499,641.25
1738.881,2168.529,2616.189,1502.588,1126.479,909.697,949.47,1480.452,860.751,1253.279,1954.913,2027.48,38191.108,6455.049,1952.894,1156.01,8710.136,98002.451,31826.745,2431.85,819.727
1165.534,1127.835,1788.868,1668.307,964.647,719.576,713.61,1022.481,675.624,743.478,1166.677,939.919,9067.826,11487.518,3718.662,1544.952,1312.002,32440.766,35713.006,18726.79,1039.502
2303.152,1708.108,2242.032,4803.227,2797.724,1740.487,1968.238,3139.095,2311.107,1308.167,1845.81,1211.807,3340.898,6794.025,40401.462,15906.866,1211.656,2601.396,18007.602,141727.218,16488.519
846.357,631.763,846.285,1289.952,1770.276,1050.287,770.974,2069.408,505.934,588.177,728.141,574.914,1171.677,586.461,3608.244,15036.695,555.892,737.491,1010.886,16962.483,47443.034
