"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
11267.878,7301.839,5303.049,3836.222,3951.462,6704.814,2528.225,909.689,1582.2,20241.253,1753.776,701.856
6973.499,11718.91,6657.053,9956.856,9347.786,3419.977,924.819,830.745,3376.489,5069.156,1100.724,618.471
5218.204,6471.157,41063.468,17299.042,2107.773,1373.782,8641.211,12677.826,2175.571,10523.71,1545.583,3123.856
3860.544,9933.904,17332.843,47421.209,6635.1,3075.357,2077.154,12626.532,12296.598,7600.583,2261.876,5337.189
3625.778,9052.384,2078.999,6443.187,12537.846,7759.484,572.925,609.879,7520.94,3793.853,1865.603,834.119
6717.592,3220.066,1323.593,3117.753,7815.46,15080.033,551.789,758.518,3501.633,9237.797,3180.693,465.662
2538.601,676.921,8884.504,2060.035,623.288,535.043,5973.926,4117.904,620.655,9455.931,704.628,1870.417
865.085,806.12,12146.532,12358.138,583.972,641.547,4279.001,14372.143,1297.213,3544.063,596.333,3713.399
1524.49,3411.64,2086.303,12117.157,7659.229,3586.069,567.186,1404.714,11691.841,3690.021,3565.471,1014.588
19799.338,4980.127,10803.002,7563.257,3993.48,9071.195,9434.345,3499.379,3677.143,105817.75,12821.012,3309.653
1725.61,1060.522,1587.79,2486.7,2030.831,3173.454,678.8,634.668,3585.162,13603.853,18711.309,605.05
720.094,700.719,3283.907,5679.847,764.911,378.722,1768.69,3586.236,927.222,3274.916,658.612,7945.985
