"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
88254.149,30219.944,13143.766,9134.462,5292.14,4918.651,27380.617,4250.086,16647.14,13506.111,11408.257,5854.165,6134.707,1653.978,4764.218,2653.254,3648.161,2045.766,1355.403,2768.659,797.086
30161.092,104245.605,16537.587,5641.291,4089.289,2651.282,5437.145,3130.425,7008.659,11531.136,28575.06,26855.619,11726.667,1598.733,3076.314,2097.322,5497.111,2886.815,1272.731,1998.88,670.842
12900.321,16896.223,76803.575,23556.066,4865.339,3110.373,4772.775,3379.844,2711.753,3347.099,4126.775,3120.531,29501.331,19230.635,9604.167,2747.702,2997.877,3732.399,2842.325,3180.545,844.45
9069.74,5513.506,24213.004,96797.217,28040.466,6072.706,15132.272,6112.417,4292.407,4411.594,4760.035,3168.412,8549.689,11846.556,38792.618,6712.544,3062.649,3344.231,2735.07,6961.7,1797.397
5182.317,4007.335,5127.343,27603.666,104534.178,34082.199,12980.643,20650.876,4906.818,4028.374,3942.636,2658.666,4853.709,2271.205,25346.674,18440.234,3001.549,1955.374,1848.108,4479.252,2182.451
4857.708,2607.867,3048.203,5526.794,34639.571,85916.355,22196.167,33422.34,15514.135,3321.436,2864.251,1955.504,3419.125,1065.81,4438.974,5651.294,2132.127,1462.479,1073.314,2737.61,1143.843
28420.347,5612.969,4743.612,15099.013,13274.396,22333.889,78566.524,7967.806,19912.186,7515.573,6213.574,3072.265,4693.709,3095.509,6501.756,4342.222,2478.133,1734.429,1283.631,3304.849,1201.497
4323.654,3001.732,3393.877,6003.398,19919.106,33951.087,8378.763,267237.047,23083.517,4341.867,3881.067,2311.31,4449.539,1949.608,8344.214,30989.999,2798.582,2291.511,1768.745,5176.85,2471.299
16502.372,6618.406,2762.091,4359.663,5007.206,15663.366,19810.187,23820.478,83542.476,29365.856,7522.819,2588.15,2986.972,1237.773,3963.273,3123.655,2579.714,1363.059,965.223,2830.081,812.904
13198.306,11153.519,3474.94,4568.376,3995.994,3309.43,7601.79,4100.995,29032.152,145195.819,53045.885,4962.966,3991.271,1115.924,2646.042,2291.101,3800.872,2107.875,1170.467,1811.327,931.901
11267.17,28321.479,4208.519,5026.569,3922.863,2856.717,5541.567,3813.929,7342.806,53165.445,199769.107,29590.386,6230.426,1396.782,3276.822,2274.609,12085.907,3166.274,1580.959,2365.002,954.176
5714.65,27193.519,3177.257,3228.724,2610.536,2020.573,2865.498,2330.171,2742.079,5021.249,29550.491,83138.663,15979.537,1261.638,2340.783,1801.062,20618.164,3565.102,1053.511,2004.709,642.057
6137.203,11874.499,29203.753,8860.673,4830.85,3588.049,4625.039,4086.729,2921.212,3816.473,6233.559,16008.716,192396.373,19197.48,5495.386,3233.019,10947.383,45014.156,10748.254,4156.611,1562.884
1659.343,1611.602,19242.323,12014.96,2322.103,1126.912,3099.388,1774.393,1243.261,1087.629,1309.323,1238.987,19594.409,45180.539,17273.094,1743.865,1131.374,7046.385,11411.55,7189.688,805.486
4704.11,3211.014,9419.17,38483.875,25256.429,4713.605,7085.061,8535.192,4053.483,2460.995,3035.117,2084.406,5343.866,17386.73,155451.376,24690.832,2445.802,2752.619,4236.22,44037.455,3522.843
2596.255,2102.434,2724.614,6708.853,18503.577,5613.468,4242.792,31139.616,2935.246,2305.569,2142.693,1746.36,3398.669,1714.232,24475.568,195054.444,1856.211,1920.533,2066.258,17627.241,16313.095
3720.719,5611.662,2833.295,3000.967,2960.481,2037.003,2400.925,2651.72,2559.542,3947.422,12193.458,20601.196,10860.493,1189.089,2304.777,1891.076,118353.498,9319.405,1537.217,1945.831,740.25
2302.52,2822.556,3574.724,3375.894,2057.576,1465.179,1808.589,2311.027,1418.372,1940.635,3234.728,3605.449,47479.688,7246.616,2911.138,2070.991,9441.325,110748.691,34740.601,3461.071,973.975
1306.029,1350.314,2661.744,2649.177,1840.227,1099.427,1274.534,1856.263,1056.009,1029.157,1559.043,930.143,11145.679,12064.179,4291.006,2055.023,1634.442,34364.337,40194.99,18325.094,1247.208
2642.426,2014.783,3136.96,6660.654,4521.785,2614.918,3573.397,4669.27,3305.16,1877.269,2154.077,1947.688,4226.183,7347.889,44723.259,17350.888,1966.374,3613.636,18163.342,156226.083,19752.696
789.312,758.665,888.447,1648.137,2179.85,1082.401,1241.16,2414.333,727.554,839.785,996.167,673.633,1327.627,743.012,3689.309,17043.659,756.262,921.444,1276.722,19753.721,57063.861
