"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
13894.088,12183.644,7799.283,6053.193,5035.041,7241.585,2964.941,1494.716,2730.765,25213.12,2405.584,1436.267
12092.584,17058.758,10579.671,14375.716,13421.434,5517.755,2042.631,2090.446,6050.394,9821,2171.791,1585.833
7405.897,10829.396,45913.217,22519.992,3329.346,2605.023,10909.066,14246.859,4394.99,14267.631,2969.618,5548.886
6254.729,14821.289,22325.473,54459.957,8841.04,4785.411,2567.073,14612.909,16956.879,12381.367,3918.62,8221.728
5371.141,13193.891,3360.543,8716.442,12892.378,9936.526,735.819,1017.152,9038.787,6189.601,2710.023,1496.331
7622.481,5746.171,2554.845,4835.542,9672.77,16280.623,787.947,1027.488,5523.316,11609.796,4481.607,1256.467
3065.636,1779.725,10531.693,2874.767,773.159,749.713,7519.032,4641.171,946.468,10584.721,1067.993,2542.082
1562.545,2031.766,14806.114,14785.591,960.7,1028.504,4567.872,16946.955,2813.588,5107.274,1272.659,4740.373
2812.251,5796.97,4364.179,16333.923,8917.694,5276.738,899.189,2732.014,16977.055,7339.303,4619.618,2124.033
25100.209,9809.397,14196.008,12184.021,5955.483,11344.16,10015.302,5164.795,7297.081,126983.792,16989.759,6006.853
2287.167,2139.651,2888.86,4038.576,2555.036,4388.633,1100.848,1358.878,4750.143,17093.285,21110.922,1882.786
1377.411,1543.38,5488.56,7821.579,1488.114,1345.887,2586.556,4668.614,2267.169,5876.931,1819.756,12741.988
