"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
9801.491,7693.62,4579.244,2969.109,3154.82,5756.471,1718.008,964.438,1187.987,21031.73,2099.445,915.928
7676.298,15879.411,7646.735,10579.179,10915.917,3576.221,764.458,1073.893,3207.025,5563.008,1420.361,944.626
4525.055,7795.61,42743.681,16050.428,1837.123,1519.715,10656.489,15891.679,1906.755,10073.437,2526.077,4131.989
2942.626,10178.301,16793.225,59320.142,7277.872,3547.332,1613.376,17130.405,15670.618,7583.611,3779.053,8316.222
3195.581,10412.049,1779.173,6942.723,14249.157,9525.459,325.532,666.911,7626.767,4103.375,3116.026,1127.59
5792.849,3454.801,1520.636,3535.488,9672.73,17484.648,463.038,775.643,4567.299,12026.585,5277.565,930.49
1659.839,827.003,10372.543,1655.836,336.591,466.916,5926.047,5630.942,333.762,9598.753,835.785,2063.482
895.566,1099.619,15224.879,17453.108,623.924,709.014,5759.752,16788.216,1667.985,4331.655,1254.749,3948.488
1125.381,3205.729,1973.905,15442.416,7529.483,4553.663,326.614,1526.318,14057.696,3919.553,5247.708,1330.775
21465.708,5236.527,10107.357,8014.003,4000.562,11937.6,9566.168,4278.253,3858.654,123891.784,17591.08,4740.796
2079.25,1467.345,2681.332,3756.768,3179.084,5224.513,757.035,1295.024,5436.128,18078.82,23864.866,1874.058
831.015,962.448,4173.951,8676.975,1126.413,1053.155,2091.184,3604.389,1369.632,4739.38,1635.736,11042.691
