"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
13853.464,12635.33,7280.329,5740.786,5391.407,7673.592,2876.602,1577.903,2114.708,28101.174,2943.691,1449.767
12355.472,22454.306,12138.654,16234.901,15624.936,5474.773,1648.857,1895.147,4981.169,9471.443,2565.764,1483.264
7474.816,11969.142,54104.399,23144.491,3447.376,2900.69,12676.367,19770.492,3212.678,14826.689,3412.961,5517.425
5659.814,16337.467,23061.141,66856.292,10184.096,5025.093,2796.035,18926.915,18117.26,11706.807,4983.698,8148.621
5609.976,15379.086,3459.805,10256.841,16936.277,11808.772,718.772,1051.451,9561.535,6738.627,3780.751,1572.142
7859.007,5488.817,2976.695,5004.081,12225.222,20188.546,702.582,1201.025,5571.113,16104.844,6403.884,1336.689
2780.379,1559.922,12813.486,2851.769,854.368,631.783,7477.154,6733.321,521.71,11807.847,1214.198,2600.455
1568.19,1979.873,19571.059,18515.238,1105.362,1219.183,6937.503,20118.801,1977.247,6276.448,1926.708,4737.92
2170.776,5098.922,3435.277,17705.187,9627.983,5559.76,507.832,1956.189,15299.565,5553.969,5816.892,1739.841
28028.11,9441.495,14896.965,11690.902,6756.589,16393.278,11969.891,6162.153,5696.67,145251.424,20951.14,6014.581
3002.766,2307.094,3512.82,4945.415,3678.939,6519.904,1217.198,1917.362,5914.257,21996.489,25862.676,1938.519
1349.078,1435.786,5403.887,8100.963,1611.509,1184.15,2663.059,4713.52,1967.665,6227.638,1825.068,12585.408
