"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17632.767,15851.248,8711.854,7064.333,6344.059,9067.157,3934.232,2006.79,2815.425,31307.939,3251.213,1521.896
15506.359,25427.5,14336.775,19104.041,17822.547,6920.969,2328.317,2511.231,6818.603,12229.613,2882.243,1888.701
8809.229,14014.995,58628.948,26583.682,4080.671,3297.179,14266.824,20773.315,5234.703,16424.458,3699.642,6400.77
6963.346,19118.966,26545.565,71898.44,12409.363,5853.931,3227.583,19886.796,21774.345,14111.947,5290.623,9631.797
6301.264,17427.573,4019,11895.385,19845.626,12592.616,1073.524,1579.525,11764.607,7970.972,3727.005,1816.241
9189.833,6987.656,3283.17,5756.483,12717.408,22192.506,793.28,1426.778,6389.476,16421.644,6245.712,1554.354
3741.6,2351.079,14400.266,3333.469,969.82,890.278,8743.643,6326.446,1374.321,12708.022,1191.399,2703.298
2126.297,2526.581,20810.309,19916.78,1444.588,1444.422,6701.872,20829.824,3211.803,7108.391,1892.602,4843.795
3013.265,6887.754,5240.313,21422.806,11665.153,6422.668,1210.27,3270.214,23645.024,8709.584,6270.365,2404.435
31507.41,12425.272,16886.972,14034.584,7751.373,16425.73,12702.299,7046.939,8661.219,156761.803,22765.582,7235.656
3089.667,2795.281,3801.383,5236.885,3710.23,6684.16,1229.056,1794.855,6515.895,23782.095,27825.251,2415.882
1499.682,1872.12,6369.848,9236.766,1799.911,1524.287,2537.387,4978.526,2603.37,7033.4,2264.749,13718.421
