"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
8112.327,5581.603,2856.729,1502.527,1954.598,4939.414,1455.02,291.801,524.659,18741.032,1000.201,201.694
5483.726,12768.754,6402.842,7423.453,8603.187,2381.396,346.525,433.873,2177.727,2761.933,632.821,222.385
2927.984,6312.203,39067.633,11711.549,1118.462,638.843,8070.422,14267.268,997.519,6869.011,793.194,1872.885
1541.278,7555.236,12179.06,47576.232,5222.059,1795.534,726.642,13673.986,12341.688,2964.634,1536.028,5044.402
1953.526,8605.139,1135.658,5127.351,12460.325,7304.816,177.802,382.005,6501.318,2359.339,1552.031,267.229
4900.531,2355.935,673.409,1811.991,7278.586,15943.943,220.247,214.787,3027.565,9836.152,3988.394,183.842
1594.751,350.838,7999.383,777.333,184.291,154.714,6148.699,4712.986,73.376,8538.022,248.996,1293.5
281.667,300.923,14196.5,13649.717,363.544,204.344,5044.807,15398.82,1061.061,3294.309,502.126,2639.994
567.387,2183.442,1018.38,12609.317,6575.403,2963.553,92.741,1024.128,13011.301,2181.223,4136.684,571.829
18332.006,2886.573,6932.982,3086.066,2356.469,9564.789,8486.677,3342.68,2350.373,109962.809,11503.278,2151.738
1040.529,611.96,826.714,1496.349,1582.708,3853.815,314.274,534.164,4184.923,11697.64,17137.814,494.339
194.215,241.208,1902.06,5272.981,230.393,195.812,1280.969,2647.166,562.439,2152.224,457.515,6400.025
