"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
8511.511,6126.824,3635.271,1827.681,2552.592,5134.1,1706.502,347.034,754.821,18959.05,1126.437,401.422
6179.802,12265.978,6342.35,7619.439,8334.075,2515.037,464.903,419.525,2299.677,3123.244,658.664,255.487
3634.207,6090.508,40142.35,13006.24,1160.4,774.562,8649.982,15258.573,1283.542,7296.889,1028.695,2613.973
1748.422,7679.702,13071.636,48369.647,5321.976,2034.317,1099.329,13811.141,12805.726,4043.225,1845.62,5592.694
2606.21,7925.083,1213.045,5295.114,13739.837,7828.516,282.316,310.484,6604.726,2607.458,1620.526,523.89
5281.273,2469.505,730.621,2003.662,7310.629,16585.279,184.546,348.743,3174.797,9298.019,3510.498,202.886
1591.956,465.469,8865.458,1053.947,239.822,195.217,5582.552,4789.818,306.432,7207.337,340.046,1601.515
367.389,340.604,15126.007,13736.333,291.848,278.923,4733.187,15083.975,1240.36,2914.178,435.077,2960.03
707.718,2505.682,1370.081,12598.62,6637.123,3214.288,255.87,1164.064,12374.958,1891.81,4330.63,914.264
18650.613,3198.294,7378.126,4093.17,2695.812,8997.65,6983.631,2972.907,1991.025,109544.745,11797.317,2580.282
1223.304,647.412,935.016,1917.789,1481.543,3506.116,344.804,483.986,4118.41,12114.802,17252.81,626.48
381.295,261.81,2338.253,5403.798,515.963,173.343,1538.078,3125.768,802.662,2462.918,464.682,7589.353
