"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
9821.34,6906.675,4667.197,3007.858,3084.214,5659.335,1905.27,851.963,997.387,20629.254,2304.596,774.341
6847.333,16472.345,8486.81,10973.792,10320.485,3335.818,617.592,912.917,3074.892,5192.836,1343.238,823.443
4764.598,8313.061,40962.033,16259.494,1739.506,1414.809,9542.079,15117.907,1700.188,9796.354,2395.487,4465.981
2959.035,11087.745,16411.592,54191.66,6807.248,3398.13,1413.544,15527.281,15148.088,7045.2,3475.067,8328.206
3002.797,9756.15,1773.662,6808.963,13782.47,9048.47,360.373,764.366,7425.867,3975.129,2853.574,1128.795
5797.371,3418.562,1431.13,3617.57,9103.637,17821.244,459.067,705.034,4255.113,11828.899,5561.251,901.318
1917.428,617.929,9770.157,1501.616,451.149,428.916,6084.35,5049.686,344.606,9294.679,780.776,1892.751
875.479,835.236,15080.82,15346.57,684.432,719.287,5506.158,16357.667,1364.14,4248.323,1213.747,4306.165
955.995,2960.723,1738.609,15149.759,7841.04,4403.802,426.02,1410.251,13061.508,3789.597,4765.458,1473.138
20264.743,5100.921,10013.323,7210.084,4067.296,11713.765,9154.184,4114.364,3862.783,119433.687,16947.602,4526.455
2045.711,1374.061,2371.198,3631.5,2926.181,5198.808,810.524,1291.972,4941.086,17202.546,23936.445,1727.495
775.275,806.743,4487.077,8543.601,1117.763,918.612,1912.561,4324.419,1432.306,4722.248,1487.8,10970.334
