"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
23953.119,25533.186,15368.736,13177.889,9895.685,11638.913,5458.12,3234.785,4449.744,41226.859,4625.226,2245.197
25573.652,37606.228,22464.205,29511.018,22207.703,9871.374,3918.354,4285.408,8978.162,21056.094,3813.461,2654.532
14926.213,21817.915,71125.141,41992.615,6557.408,4576.468,16259.841,25064.555,6397.498,24635.69,4946.867,7542.543
13258.454,29430.244,42006.384,88852.223,16287.798,8575.805,5640.534,23116.425,24959.282,25351.341,6833.033,12244.636
10008.427,21155.04,6554.02,15988.275,20188.692,15714.885,1458.944,1967.943,13155.458,10584.721,4578.518,2572.916
11716.594,10052.581,4680.6,8627.992,15609.865,23796.51,1255.845,1962.337,7440.464,18937.696,7143.913,2039.095
5592.294,3957.224,16149.858,5771.02,1380.232,1461.733,8822.112,6190.826,1761.196,16444.264,1886.126,3303.898
3111.055,4166.672,24527.009,23251.682,1940.053,1949.054,6558.368,22238.167,3350.239,9536.574,2390.859,6648.828
4768.939,8713.729,6528.099,24242.314,13235.253,7037.942,1664.664,3416.483,19907.651,10522.158,6757.379,3067.841
40856.334,21307.196,24483.82,25426.922,10651.647,19248.778,16901.326,9481.201,10299.943,187216.712,29304.002,8862.369
4695.126,3988.898,5032.645,6856.36,4473.196,6907.43,1864.515,2423.96,6540.927,29559.273,31870.723,2893.388
2309.342,2568.414,7486.328,12704.804,2574.455,1943.441,3535.385,6463.036,2772.351,8928.503,2695.495,19158.812
