"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
67251.894,19716.78,10088.412,6175.876,4391.807,5132.964,15516.597,3622.002,12044.247,9911.92,9096.048,4919.223,5282.171,1613.585,5118.212,2441.272,3075.38,1827.475,1071.483,2505.47,1339.502
18448.645,60375.958,9650.009,2213.485,1502.916,1647.656,2401.233,1491.789,3610.001,5661.46,17395.726,18653.225,7137.998,982.387,1611.093,944.507,3991.488,1423.575,680.138,1291.557,732.109
9678.555,9582.77,38569.536,10977.921,2105.351,1841.436,2375.215,1826.882,1704.375,1860.728,2287.492,2543.428,17604.819,8447.693,4908.666,1428.54,1597.428,2203.538,1555.202,1799.087,854.412
5976.81,2319.803,11218.133,42006.773,10098.272,2511.512,5306.813,2343.131,2124.484,1988.922,2452.422,1593.1,3764.099,5539.301,18988.402,2588.375,1122.989,1547.953,1439.839,3331.246,1407.008
4064.844,1601.646,2207.978,10059.205,39015.198,15472.973,4344.845,9869.781,2142.323,1620.761,1679.255,1017.265,1624.89,928.059,10707.423,7685.1,1124.322,702.466,680.444,1901.023,1644.328
4351.166,1573.744,1889.7,2447.646,15833.539,52854.216,11422.346,20331.734,8568.682,1957.458,1595.445,1083.178,1784.897,627.236,2142.659,2367.607,963.596,591.335,519.571,1446.33,899.531
15609.662,2525.224,2428.751,5400.062,4315.17,11285.143,35334.226,3998.909,9916.98,3765.612,2704.884,1289.296,2316.905,2392.417,2904.518,1623.623,1029.991,699.697,556.831,1413.478,863.664
3281.594,1489.229,1742.331,2457.742,9852.195,21226.391,3805.114,144464.57,10619.444,1863.268,1834.77,1380.943,2214.021,839.781,4224.902,13588.403,1291.711,1024.262,860.945,2393.678,1430.494
11746.821,3862,1783.467,2167.529,2188.766,8454.28,9727.603,11201.873,43354.898,20289.16,5306.429,1953.453,1994.631,678.103,2177.259,1507.703,1368.06,747.192,534.147,1618.083,761.076
9694.193,5818.155,1866.899,1969.814,1730.374,1954.414,3711.88,1895.726,19749.222,95870.119,37750.125,3318.443,2513.181,669.286,1507.34,886.16,2350.524,946.483,548.035,961.271,732.004
8650.923,17340.676,2423.834,2686.427,1617.571,1693.685,2496.88,1900.236,5256.005,37579.418,140334.581,23007.373,4438.094,886.916,2207.645,1180.124,8045.871,1412.699,947.457,1563.71,973.157
4406.178,18501.376,2627.067,1450.646,1028.452,1005.63,1279.508,1287.443,1925.708,3858.912,23162.883,62473.806,11150.054,681.457,1427.794,890.578,14994.321,1295.842,564.108,952.124,592.894
4948.218,7648.996,17517.923,3646.008,1613.053,1794.218,2315.279,2267.595,2012.643,2402.156,4635.175,11140.687,130833.408,11444.919,2808.776,1689.813,6407.694,26941.305,7253.009,2444.101,1387.844
1597.513,968.877,8494.571,5356.461,864.44,601.086,2427.607,839.691,527.263,542.844,834.821,734.065,10946.665,26741.029,7933.255,703.463,539.71,3954.426,7668.459,4436.072,674.038
4556.129,1917.298,4761.23,19569.326,10553.987,2098.715,2916.678,4466.329,2308.46,1354.351,2265.164,1577.48,2755.044,8019.12,95904.354,13256.078,1107.106,1477.798,2588.462,28192.598,3134.593
2148.58,903.036,1371.371,2462.023,7555.179,2488.778,1637.453,13769.376,1277.886,938.175,1126.301,800.56,1668.845,699.427,13157.961,102597.508,834.684,844.207,1099.026,9071.372,10172.298
2803.117,3872.208,1684.918,1244.325,1046.022,999.041,940.431,1246.639,1136.709,2300.49,7827.495,15164.845,6691.709,648.159,1030.052,901.569,82439.067,4609.096,932.062,897.854,587.51
1582.517,1495.644,2003.308,1459.173,653.218,621.609,738.683,1034.52,737.653,855.093,1396.93,1358.073,26890.707,3944.157,1467.297,986.496,4554.314,67048.62,22303.364,1700.55,745.123
914.244,756.254,1496.703,1346.196,681.459,479.611,636.587,827.802,623.891,697.096,1004.934,521.108,7090.214,7659.424,2575.644,1018.075,824.941,22304.994,23272.22,12275.033,1029.917
2047.592,1064.985,1725.449,3074.5,1834.558,1412.602,1533.554,2298.716,1738.779,913.232,1543.799,901.943,2320.928,4467.332,29279.922,9221.242,948.587,1808.85,11899.578,96155.56,11900.334
1224.421,678.377,699.913,1149.181,1241.361,1002.129,786.058,1466.306,498.167,579.561,893.464,664.136,1249.214,552.749,3022.56,10324.743,679.379,565.093,1026.615,11999.23,39816.808
