"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
19940.535,19492.585,10681.904,9825.821,7278.067,9572.621,3733.028,2244.005,3832.26,33883.666,3442.584,1830.127
19543.808,29316.142,15644.914,23036.58,19047.526,7436.48,2947.775,3208.929,8253.461,15678.017,2893.473,2245.858
11025.554,15678.621,68560.518,30733.881,4827.444,3883.892,15289.38,21087.618,6435.987,21422.355,3805.127,6821.277
10001.644,23819.254,30119.737,75034.334,13315.312,6312.838,3609.435,21347.964,23681.251,17056.314,5422.121,10497.99
7299.139,18710.308,4690.72,13011.461,19230.523,12786.262,1093.795,1577.845,12741.66,8885.868,4054.882,2031.34
9798.93,7661.181,3845.244,6961.502,12578.909,21541.255,952.45,1387.098,6255.112,17145.748,6158.717,1567.303
3942.86,2786.772,14655.298,3688.93,1190.466,870.071,9039.809,6846.489,1563.401,14343.428,1307.721,2982.049
2428.58,3233.599,21201.975,21374.043,1536.879,1362.57,6712.875,22185.475,3605.975,7704.399,1909.32,5797.302
3906.207,8056.032,6364.479,22876.352,12400.961,6716.049,1506.529,3540.045,21970.277,10268.074,6342.599,2707.181
34162.466,15759.044,20965.763,17187.603,8645.701,17550.866,14088.615,8035.183,10209.827,175555.958,24072.882,7160.615
3754.747,2923.334,4167.002,5215.667,3780.636,5835.533,1480.16,1794.69,6651.774,24412.438,27088.278,2604.459
1795.582,2265.272,6757.796,10292.871,1963.709,1619.981,2832.317,5694.868,2862.51,7162.251,2346.217,14022.658
