"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
22622.581,24651.748,14391.743,12732.997,9976.763,11438.38,5104.991,3252.235,4785.819,39959.305,4207.128,2268.58
24442.797,36234.43,21654.547,28674.793,22549.802,10133.865,4192.767,4175.535,8727.969,20285.688,3837.974,2457.471
14002.936,21505.556,71766.489,40157.787,6382.197,4569.433,16188.655,24346.56,6440.954,23632.53,5102.037,8085.625
13274.172,29376.564,40562.32,88322.023,17162.687,8544.724,5877.4,22581.1,24393.539,24337.793,6969.831,12901.086
9605.759,21737.119,6199.331,16775.924,20471.289,14513.499,1496.02,2117.729,13631.387,10665.239,4186.817,2615.617
11711.773,9613.816,4600.986,8631.94,14629.894,24190.096,1311.827,1773.305,7287.923,19142.787,6899.631,2181.103
4882.072,3839.545,16392.292,5781.702,1355.42,1410.472,9462.033,6094.667,1519.278,16374.921,1742.056,3169.035
3199.563,4047.566,23636.427,23296.739,2173.86,1860.298,6778.724,23539.762,3515.344,8820.772,2306.768,6068.865
4596.674,8521.45,6385.039,23987.675,13370.104,6778.247,1575.838,3502.981,19803.99,10246.906,6506.366,3118.775
39767.441,20054.856,24019.052,24669.001,10682.517,19027.553,15853.688,9005.562,9965.934,185960.945,28219.476,8947.94
4144.547,3823.742,5111.808,6709.047,4137.116,6651.799,1681.355,2215.04,6708.139,28688.703,29834.683,2993.923
2312.76,2555.915,8114.406,12983.056,2454.107,1875.813,3145.025,6209.122,3049.903,8640.976,2806.763,16621.749
