"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
8747.095,6563.081,4406.638,2554.232,2903.337,5944.283,2031.051,534.167,993.512,20925.898,1767.242,644.403
6500.676,15376.18,8487.887,9422.866,10226.701,3263.62,563.792,701.196,2901.237,4689.262,1183.65,595.134
4658.143,8177.38,42651.011,15431.901,1496.313,1277.918,9364.791,15266.176,1788.273,9185.984,1792.957,3290.485
2577.465,9411.256,15561.721,53473.032,6811.649,3133.507,1076.182,15694.068,13918.708,6230.406,2935.493,7027.455
2917.244,10019.293,1591.535,6913.792,13771.842,7760.548,453.793,576.847,8186.566,3705.235,2851.563,736.025
5958.19,3226.225,1207.943,3055.652,8202.735,17813.834,338.081,482.017,3602.624,11068.828,5069.203,593.769
2164.652,640.048,9613.698,1025.924,365.97,330.857,6258.714,5200.994,278.817,9220.114,505.736,1823.016
526.952,618.895,15039.755,16185.474,633.765,469.433,5746.153,17798.79,1170.2,4358.854,970.118,3828.924
973.122,2950.925,1671.802,14698.74,8241.01,3656.677,329.665,1169.621,14448.347,3348.118,4926.826,1025.931
21084.528,4686.91,9450.062,6059.969,3684.398,11075.151,8847.559,4157.84,3266.4,121041.215,15988.905,3597.395
1749.664,1329.609,1890.003,3085.263,2970.195,5086.83,525.582,1070.459,5253.891,15945.833,21733.581,1341.47
582.224,595.844,3324.607,7429.932,818.527,594.348,1875.148,3812.906,957.895,3475.281,1181.261,10533.181
