"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
19227.119,20080.379,11044.855,10426.859,7899.828,8188.885,4506.127,2549.227,3497.753,35852.047,3621.579,2047.49
20478.149,29744.126,16681.961,25082.992,19777.703,7840.684,3293.589,3840.678,7258.263,16917.993,3149.056,2188.171
10954.616,16468.552,62279.603,35683.82,4458.431,4079.512,15652.861,21582.708,5834.157,21034.973,4745.526,7314.253
10825.988,25562.973,35657.136,87121.388,12035.427,6613.36,4767.234,21974.857,22807.847,20149.015,5994.984,11821.426
7671.464,19873.223,4572.107,12269.676,17466.296,12449.766,1214.379,1715.307,11495.774,9137.185,4262.686,2139.08
8366.668,8079.812,3921.868,6437.086,12336.326,21907.978,1035.456,1588.321,5613.387,16211.556,6037.197,1775.869
4360.77,3006.107,15768.728,4724.994,1360.861,1125.541,9826.892,5663.765,1482.323,15308.803,1543.446,2466.155
2487.93,3660.975,21223.198,21913.199,1769.365,1538.722,6001.294,21518.729,3007.311,7872.951,2072.554,5472.145
3426.089,7151.141,5687.685,22303.32,11215.458,5761.362,1490.032,3239.561,21138.095,9204.709,6604.553,2931.862
36249.015,17016.903,21682.8,20053.221,9021.952,16108.259,15329.479,7611.076,9116.9,170239.558,26798.81,7926.32
3516.706,3249.413,4426.869,6415.863,4048.504,6122.303,1627.781,2171.54,6870.171,26678.342,31639.663,2557.582
1813.429,2080.009,7230.829,11853.602,2104.667,1644.993,2502.469,5330.421,3119.811,8042.003,2663.423,19238.12
