"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16851.94,17797.136,9379.463,6940.975,6517.457,7795.747,3385.708,2055.093,3025.592,30952.447,2381.028,1218.732
17268.04,29837.61,14171.308,20539.398,19269.638,6700.506,2451.664,2769.315,6808.968,12582.104,1911.883,1634.358
8955.49,14280.849,62714.471,26942.931,4146.434,3064.439,15069.233,21818.122,4809.918,19206.984,2648.002,4221.849
7450.451,20493.685,27704.484,69481.903,9710.996,4361.084,3736.573,20949.763,19066.063,13696.844,3361.085,7776.872
6448.882,19016.828,4176.71,10044.314,18913.067,12566.786,1102.485,1579.441,11319.833,7472.066,2385.858,1166.36
7672.788,6621.18,3025.17,4101.352,12521.699,21471.329,1024.396,992.066,4653.056,14999.74,4535.665,1153.511
3382.127,2581.218,14732.456,3258.667,1006.317,927.811,9547.157,5594.792,1410.008,15165.991,1035.745,1910.874
1785.67,2592.892,21656.612,21337.055,1528.322,1153.807,5874.664,22141.909,3189.377,6254.98,1218.399,4387.113
3088.368,7093.594,5135.736,18818.82,11070.34,5136.811,1440.788,3142.805,20437.828,8589.908,4888.305,1620.926
31528.116,12869.243,19212.038,13252.615,7243.665,14923.769,15043.948,6216.933,7937.568,172088.723,18767.751,4931.983
2270.933,1932.298,2550.239,3006.484,2280.563,4497.228,1027.353,1142.771,5019.468,18199.712,22550.427,1246.566
1203.049,1462.436,4184.813,7999.69,1149.726,927.862,1949.146,4276.39,1781.75,4818.85,1187.112,10733.248
