"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
130028.38,41669.764,20056.941,20206.433,13419.386,11582.918,42184.546,9089.114,27187.066,20940.601,17858.344,10488.324,11921.22,3767.473,10258.729,6151.27,7268.224,3988.021,2567.603,6101.701,2060.722
42730.043,111449.765,20516.764,8722.305,6965.854,5025.754,10554.319,4810.399,9137.63,13271.086,30764.051,29432.037,13706.219,2636.92,4816.432,3536.801,8204.376,3725.852,2028.356,3164.932,1668.363
19678.367,20719.633,88796.035,31820.898,8313.007,5098.929,8402.795,5032.708,4228.366,4580.08,5855.396,4387.009,31537.041,17977.053,11605.742,4442.638,4529.619,5206.992,3786.241,4758.869,1787.219
20940.562,8805.37,31967.638,120448.363,35495.893,11260.261,28133.55,10229.299,8161.756,6699.048,7624.123,5308.496,10958.504,11615.492,47801.484,10535.859,4472.868,4812.937,4792.94,11158.549,3198.964
13654.751,7136.359,8292.462,36122.405,130909.324,40858.33,21921.422,27756.687,8765.173,6402.532,5493.066,4256.63,7771.49,3799.063,30439.128,28072.27,4459.968,3085.004,2715.599,8393.279,4562.149
11573.777,4829.503,4992.185,10682.092,41695.023,110212.188,33277.431,45797.786,21574.442,5437.965,4408.771,2964.662,4708.616,2200.544,7743.443,9423.814,2997.355,2101.116,1543.635,4160.484,2135.9
44766.784,10311.803,8539.776,28161.431,21286.646,33553.414,115293.364,14681.85,32884.013,11401.064,8896.674,4353.192,6927.793,2793.947,10744.187,7665.11,4113.782,2435.744,2101.64,6510.741,2394.658
9241.693,4542.894,5175.076,10382.584,28389.575,46389.96,15426.885,315397.268,27605.277,6069.896,5799.593,3125.424,5864.495,2733.232,12515.849,37972.052,3529.426,3356.976,2573.905,7649.175,4077.893
26960.468,9030.097,4344.229,8309.025,8977.639,21657.644,33828.519,28204.997,97899.861,35684.286,10748.365,4421.391,4809.366,2036.318,5264.52,5421.384,3670.434,1950.802,1376.303,4018.463,1724.149
21082.735,13442.04,4731.349,6935.371,6890.897,5449.06,11542.111,6226.06,35804.176,176062.312,64777.508,7181.756,4481.603,1766.152,3903.535,3433.901,5168.832,2887.554,1617.424,2784.822,1384.23
17754.585,30980.808,6050.202,7799.66,5816.483,4338.083,8642.117,5786.31,10922.572,64976.497,201470.43,34486.352,6867.249,2104.568,4374.168,3479.489,12268.497,4174.192,1964.523,3333.709,1680.733
10431.064,29963.816,4586.451,5043.091,3796.62,2906.534,4316.281,2818.647,4536.704,7392.845,33707.234,87507.537,14402.246,1627.991,3259.415,2622.825,28473.077,3645.51,1462.205,2653.599,1125.65
12660.032,14354.439,31276.825,10682.67,7637.528,5006.617,7204.451,5640.725,4663.092,4596.865,6831.82,14733.784,202971.794,27175.973,7556.576,4848.627,12028.313,49971.601,12629.794,6227.081,2208.821
3499.32,2696.104,18082.391,11223.368,3891.638,2159.919,2857.759,2853.328,2156.303,1578.457,2297.988,1664.44,26705.419,60607.46,14974.091,2870.857,1475.23,8601.249,14712.009,8611.782,1207.056
10458.244,4956.494,11403.625,48453.843,31064.262,8182.673,11194.734,12731.88,5647.884,3850.314,4559.084,3394.147,7342.906,15029.681,155204.872,32304.607,2866.2,4100.441,6041.139,48173.444,5665.695
6314.251,4035.551,4611.298,10972.402,28590.605,9611.818,7986.343,38416.268,5295.707,3311.639,3440.399,2736.105,4942.341,2773.347,32370.153,199871.117,2562.695,3086.201,3316.02,21769.387,18380.902
7624.91,8207.455,4343.54,4243.312,4448.769,2779.606,3964.712,3329.705,3788.232,4935.921,12418.996,27652.77,11676.461,1517.738,2806.239,2687.756,130294.985,8042.944,1878.122,2552.485,1150.554
4027.152,3741.776,5099.374,5144.419,3248.329,2129.204,2833.23,3084.208,2181.149,2725.364,4208.276,3281.715,50180.302,8598.976,3967.155,3266.494,7825.433,108660.918,25791.123,4547.282,1561.663
2582.481,1831.053,4062.668,4681.853,2765.516,1526.496,2097.653,2479.168,1412.013,1608.547,1860.082,1399.378,12297.139,13924.514,6459.587,3268.295,1842.976,26283.506,45762.687,23260.22,2035.582
5946.431,3378.188,4305.394,10836.047,8375.521,4052.748,7060.102,7748.252,3941.147,2630.155,3440.91,2555.902,6527.278,8829.905,49509.226,21335.686,2364.633,4895.854,21970.511,146937.963,19100.58
1671.158,1457.98,1669.951,3138.192,4266.517,1880.691,2321.85,3799.924,1419.256,1351.495,1611.559,1005.31,2124.926,1358.297,5396.791,18367.415,1167.044,1348.064,1826.565,19669.305,61953.242
