"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
11867.373,11980.012,6089.828,5192.376,4601.97,6956.704,2311.221,1096.707,2839.033,24430.63,1567.478,977.182
11737.853,20349.086,9310.251,13900.251,13897.408,4491.664,1567.57,1481.617,5496.473,7897.119,1390.783,1225.205
6130.569,9313.477,46161.764,21318.57,2340.763,1792.109,11581.429,16219.625,5329.137,13078.702,1504.156,3756.553
4819.022,13815.482,21547.498,64579.957,7549.645,3027.642,2840.676,17555.544,18892.84,9689.309,2131.719,7502.609
4469.842,13842.822,2353.6,7644.765,15277.595,8987.268,696.591,858.543,10428.659,5197.094,1641.479,1073.517
6925.241,4437.478,1754.626,2911.399,8879.48,16957.48,611.749,747.008,4397.767,10729.571,3989.512,925.806
2263.626,1592.878,11473.205,2868.029,567.85,631.817,8286.892,4933.333,1436.126,12100.336,729.004,1901.703
992.526,1370.64,16130.075,18119.712,850.362,748.698,5270.966,18906.05,3234.592,4206.501,767.483,4091.666
2859.186,5697.916,5628.314,18819.449,10452.151,4598.9,1600.462,3416.715,20697.403,8960.385,5005.626,2210.607
24502.833,8171.399,13228.997,9580.164,5107.537,10497.639,11989.148,4288.761,8895.458,137386.28,16155.778,3764.453
1652.564,1413.966,1423.563,2374.132,1715.237,4135.265,667.012,744.25,5221.944,15990.16,20812.462,852.161
970.556,1293.299,3740.522,7494.429,1067.268,930.812,1896.736,4013.165,2269.804,3880.383,936.447,9622.349
