"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18185.728,16708.889,9420.018,7605.962,6123.801,9157.939,3672.855,1921.817,4004.069,29357.561,2454.369,1232.473
16896.452,23074.078,12191.69,17240.966,15238.376,5711.374,2457.468,2348.003,6591.914,10715.395,1899.583,1202.268
9740.316,12422.702,53236.188,25514.685,3429.281,2402.133,12876.561,17202.46,6448.013,15659.76,2211.497,3995.26
7981.855,18047.584,25179.269,63706.107,9052.121,4083.439,2712.531,17994.548,21397.637,11935.8,2904.612,7147.207
6296.892,15508.555,3506.298,8950.195,14097.278,10458.013,953.535,1072.423,11402.05,5568.507,2193.622,1214.285
9783.631,5829.447,2541.121,3960.267,10568.476,17448.823,732.442,838.185,5859.151,12355.581,3873.028,830.488
4050.219,2323.803,13098.693,3033.376,856.32,798.229,7862.601,5170.628,1709.457,12498.462,826.861,2442.893
2077.214,2164.336,17377.881,17986.02,1025.56,906.675,5327.717,19259.56,3814.328,5531.605,859.348,4557.241
4383.838,6889.212,6650.049,20850.15,11190.939,5707.496,1814.589,3738.001,24150.951,9775.989,4857.579,2329.199
29843.715,10600.308,15687.779,11962.656,5969.655,12605.711,12500.213,5417.069,9873.44,138666.373,17735.359,4602.439
2582.556,1870.734,2293.894,2952.826,2057.866,4056.992,923.399,757.911,5026.772,17918.829,20987.231,986.622
1256.265,1220.165,4134.201,7079.238,1075.07,828.491,2346.811,4559.647,2296.019,4678.012,977.329,9879.453
