"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
15260.057,14395.756,7622.327,6411.414,5336.706,8042.079,3550.252,1662.313,3318.508,26053.817,2086.68,1178.536
14886.523,19932.403,11034.769,14887.82,13753.755,5145.971,1864.584,2167.626,6691.584,10087.57,1842.946,1263.309
8293.796,11131.134,49138.907,19994.128,3240.551,2661.741,12700.226,15537.996,6059.407,13595.214,2065.788,4176.157
6987.092,15084.35,19645.533,51302.149,8289.183,4032.656,2407.201,15358.491,17503.087,10264.068,2647.909,5981.085
5591.469,13505.879,3185.182,8142.54,14254.641,9713.487,975.796,905.913,10439.477,5871.998,2283.036,1082.53
8163.98,5117.575,2847.429,3979.503,9660.331,17782.301,799.218,931.02,5994.603,12143.669,4019.411,868.209
3540.025,2065.996,12374.185,2374.752,887.046,711.858,7453.319,4774.808,1379.916,11144.048,905.195,2109.251
1873.799,2242.152,15651.386,15185.041,874.521,856.371,5197.237,18158.885,3452.245,5378.636,995.412,3527.576
3857.712,6602.062,5869.711,17337.956,10640.248,5428.084,1435.2,3295.768,20163.3,8544.963,4509.324,2311
25932.292,10454.561,13668.307,10323.37,5608.628,12332.405,11053.026,5376.486,8320.057,129839.188,15999.888,4536.281
2202.462,1699.02,2005.846,2812.729,2209.503,3945.169,752.413,957.332,4520.707,15759.466,20789.009,1020.473
1112.784,1258.123,4255.83,6275.744,1054.294,874.861,1944.473,3551.396,2235.149,4341.504,988.906,9585.628
