"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
15395.937,14455.393,8393.374,7634.878,5795.656,9130.187,3276.102,1832.853,3165.75,28491.201,3157.839,1748.311
14104.858,20757.65,12103.213,17035.332,15870.969,6460.591,2142.808,2363.954,6700.711,11765.734,2546.561,1813.04
8515.02,12157.788,51348.694,25168.064,3628.611,2845.265,11116.804,16462.233,4852.162,16615.569,3197.543,6292.344
7409.626,17162.496,24588.314,60550.899,9900.997,5281.617,2986.127,16788.163,18277.999,14309.601,4653.876,9379.478
6179.46,15487.536,3825.264,10219.5,16449.97,10500.107,883.408,1085.243,9560.109,7076.248,3327.182,2003.768
9453.674,6428.785,2817.481,5350.846,10729.277,17904.591,943.291,1116.233,5840.575,14801.382,5169.32,1637.307
3286.686,2008.325,11094.038,2919.763,966.261,871.34,6500.733,4777.344,1222.768,11340.979,1094.201,2895.274
1935.989,2453.307,16079.915,17067.828,1083.917,1162.027,4758.322,17533.602,3216.691,6413.799,1470.317,5099.292
3187.095,6419.457,5063.349,17526.629,10099.254,5589.198,1203.412,3093.551,17958.311,8808.494,5654.696,2618.471
28644.648,11805.387,16882.633,14123.21,6909.593,14911.068,11606.545,6478.943,8321.926,141816.394,20198.715,7498.082
3056.587,2496.007,3336.501,4603.733,3317.507,5217.604,1239.781,1402.989,5868.322,20196.295,24462.211,2523.738
1665.986,1720.839,6194.292,9386.753,1893.588,1553.615,2881.969,5153.622,2660.584,7810.124,2279.55,14130.387
