"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
52991.641,18182.541,5785.837,3170.75,1650.329,1862.935,13745.689,1639.689,8140.159,7882.959,6228.503,3465.353,2682.258,712.846,1857.053,1116.962,1682.023,997.592,450.282,981.58,381.409
18081.5,81289.832,11641.236,1537.722,1403.589,970.479,1797.851,1142.704,3528.513,7968.008,20923.371,20739.38,7083.472,720.821,1337.984,973.169,2515.97,1447.727,590.928,940.24,396.977
5872.054,11585.407,57972.837,11787.614,1645.697,1130.338,1415.493,1192.64,962.415,1576.411,1778.313,1540.012,21761.044,15007.296,4920.591,998.478,1588.037,1656.383,1076.952,1322.316,430.409
3245.913,1571.864,12147.34,64418.237,12734.602,2085.17,6417.179,2083.321,1316.851,2061.971,2256.509,1363.657,3695.673,6586.326,26579.116,2458.422,1389.939,1412.566,1295.65,3405.273,612.914
1573.099,1530.055,1675.488,12720.63,76573.556,21196.248,5158.822,11876.232,1852.638,1983.629,1676.006,1420.156,2236.671,1056.919,18485.811,10766.106,1437.241,970.921,940.279,2090.401,760.174
1690.502,1021.434,1044.605,2044.454,21076.962,61877.26,12608.538,22130.817,10214.972,1522.9,1288.647,883.775,1444.711,483.749,1666.014,2328.596,831.824,685.507,482.735,1074.858,447.012
13778.293,1781.863,1491.094,6061.416,5296.975,12774.983,51465.591,2934.728,10937.268,3538.738,2703.523,1268.574,2023.222,857.256,2245.402,1352.36,1246.107,874.438,533.344,1352.894,410.316
1691.028,1181.147,1203.075,2224.599,11476.067,22003.681,3105.595,201902.251,19957.029,2109.754,1850.76,1339.327,2239.498,926.76,4119.92,21910.449,1367.088,1333.466,911.975,2297.133,1265.005
8239.036,3722.681,1000.933,1335.314,1926.721,10251.759,10792.906,20420.866,66502.321,19835.112,3835.451,1315.986,1575.189,522.35,1380.91,1276.454,1308.147,700.989,506.583,1275.855,339.246
7827.684,7863.217,1627.499,2167.207,1962.082,1527.308,3747.539,1997.915,20248.185,113659.953,38289.104,2452.478,1466.516,508.251,1039.676,1054.266,2174.37,1334.485,550.535,970.064,461.502
6382.229,21027.78,1985.74,2247.1,1749.365,1259.727,2499.127,1881.477,3900.53,38046.798,164020.034,20566.191,3605.146,764.776,1144.102,1055.757,9952.885,1784.222,915.594,1016.314,558.334
3389.715,21069.317,1538.591,1536.824,1502.957,823.873,1160.341,1159.522,1349.128,2473.106,20640.805,64716.006,12442.518,752.813,1071.279,901.738,13842.374,2271.848,526.984,869.293,402.826
2719.125,7323.359,21537.036,3733.805,2353.026,1413.081,2015.629,2349.024,1472.208,1517.374,3344.986,12507.082,148663.206,20167.896,3000.009,1581.831,8305.923,36019.089,8280.046,2307.543,884.909
654.542,705.904,14623.074,6507.819,997.064,502.064,798.074,854.681,516.233,515.355,806.321,820.913,19894.562,46429.094,13007.554,733.911,488.329,5779.319,9108.616,5387.857,344.313
1803.074,1291.152,4964.203,26522.453,18375.663,1974.724,2461.012,4148.075,1562.085,1029.442,1144.509,936.514,3086.321,12736.862,117908.852,17543.953,1131.675,1308.655,2473.677,29113.083,1739.798
1008.349,925.86,857.137,2553.294,11022.275,2120.36,1387.352,22216.167,1152.181,1081.892,1107.349,973.428,1719.129,794.654,17238.736,154546.18,950.773,1135.983,1288.784,11993.281,12873.358
1475.086,2609.882,1507.28,1550.619,1443.15,855.464,1171.018,1382.352,1285.006,2224.697,10155.652,13676.956,8269.405,440.236,1130.246,913.225,93907.406,8973.258,841.222,952.777,491.813
1162.739,1498.786,1712.904,1500.639,1123.948,681.013,941.791,1332.866,818.792,1210.798,1819.834,2270.103,35362.902,5665.681,1536.597,1202.155,8827.879,94522.908,31415.831,2006.109,651.596
496.189,653.227,1080.787,1349.668,846.937,447.339,569.846,915.641,463.638,475.428,803.021,566.991,8186.875,9617.681,2525.133,1148.002,824.315,31988.95,34590.711,14601.02,691.706
996.333,967.748,1203.975,3404.62,2054.504,1073.434,1466.056,2214.036,1238.087,935.647,980.625,919.043,2134.266,5692.433,29413.281,11781.7,1095.003,2051.7,14298.269,126076.872,15242.598
404.657,474.428,491.714,607.361,911.714,343.343,439.385,1218.423,337.913,454.003,528.72,312.926,747.487,318.24,1638.829,13179.996,494.506,679.87,632.76,15403.28,44650.778
