"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17942.389,19966.557,11324.356,10948.657,7142.112,8457.682,4431.77,2792.655,3374.571,34685.634,3245.937,2058.653
20428.344,30338.242,16461.723,25105.536,20426.322,8316.069,2991.281,3692.65,7987.199,16979.434,3517.323,2371.572
11121.561,16344.722,61433.168,36008.072,4769.477,3968.446,13507.398,21478.588,5688.584,20015.313,4592.323,6470.277
10586.22,25709.437,36089.821,88937.815,12648.612,6373.27,4605.945,20693.172,21736.503,20729.845,6376.735,12829.477
7362.171,19766.678,4668.587,12497.508,17743.219,12987.771,1153.11,1558.55,10691.283,8984.521,3904.124,2262.429
8957.936,8023.798,3874.379,6536.893,12882.891,22317.959,1232.503,1678.037,6201.016,16552.901,5846.4,1923.86
4567.619,3156.909,13573.64,4751.841,1133.483,1174.75,9053.743,5622.659,1369.247,15087.826,1575.513,2859.697
2697.735,3900.793,21082.468,20924.757,1502.673,1776.547,5814.471,19434.599,2859.167,7524.855,2343.44,6161.914
3387.515,7697.044,5584.166,21531.733,10869.055,5749.1,1379.391,2757.904,20980.156,9210.009,6279.158,2766.06
34120.977,17197.053,20198.69,20631.174,8748.443,16430.958,15308.379,7608.885,9482.528,170349.343,26353.639,8232.169
3350.539,3624.402,4707.511,6057.611,3751.104,5991.304,1575.52,2220.406,6122.363,27098.838,31315.709,2539.384
2242.056,2153.895,6593.663,12446.2,2225.579,1833.161,2808.775,5970.352,2883.499,8285.279,2680.648,18163.877
