"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16072.22,14938.515,8691.733,7278.387,5612.761,8212.627,3429.351,1887.881,3189.579,27505.194,3001.207,1762.1
14543.209,21689.691,11883.604,17889.824,15599.312,6153.208,2124.008,2324.78,6327.536,11204.068,2610.447,1864.024
8847.173,11894.278,50373.917,24751.804,3941.624,2702.252,11568.733,16379.107,4912.175,15219.254,2933.675,6262.056
7694.14,18514.204,25167.109,62487.136,10130.318,4924.666,3227.842,18394.783,17994.896,13747.494,4997.593,9203.292
5677.151,15258.844,3772.649,10071.102,14985.291,10126.637,976.745,1188.115,10275.989,6810.193,3033.77,2009.145
8351.136,6544.783,2845.998,5142.193,10451.475,17908.268,880.543,1464.092,5752.433,12465.065,5572.867,1482.779
3245.913,2098.096,11616.623,3055.431,981.601,866.967,7466.639,4887.675,1211.212,11405.463,1043.452,2794.632
1878.948,2288.501,16198.729,17980.125,1238.211,1473.964,4988.106,19210.123,2856.304,5992.25,1346.297,5394.434
3127.347,5884.323,4880.253,17685.535,9825.904,5783.728,1069.108,2938.995,18367.726,8018.255,5452.759,2388.278
27751.142,11005.803,15579.714,13880.551,6891.008,12448.343,11217.922,5959.974,7961.702,141401.647,20195.704,6518.703
3154.833,2685.706,2801.361,4789.724,3176.404,5260.988,952.291,1496.416,5833.463,20173.04,25020.872,2229.434
1783.845,1903.652,5919.121,9058.737,1891.371,1386.695,2598.123,5284.182,2356.396,6459.009,2060.492,14258.856
