"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17089.659,16026.554,8940.788,7642.81,6338.034,8530.741,3578.054,1759.623,4078.759,33482.016,2539.326,1468.63
15835.886,25540.29,12613.878,18567.047,17262.822,6091.01,2223.676,2554.611,7292.281,12628.718,1807.52,1641.871
9606.471,12278.219,59243.91,25601.361,3217.03,2143.723,13494.927,20355.267,5912.269,17000.29,2336.375,4894.175
7337.388,18976.832,25342.486,71791.99,9244.276,3966.916,3054.277,19314.139,21251.076,13970.697,3021.545,7665.745
6444.387,17219.647,3262.226,8878.571,16997.294,10127.176,828.424,1288.244,12177.202,7515.379,2125.852,1551.258
8148.273,6296.901,2328.342,3929.359,10316.629,19552.962,808.602,929.531,5338.936,12831.892,4133.727,1156.66
3757.774,2183.831,13664.518,2862.015,708.717,751.657,9144.853,5076.298,1761.187,13962.902,855.519,1926.796
1820.501,2421.024,20431.098,20013.126,1079.525,898.358,5121.349,19884.184,4026.22,6058.695,1135.304,3716.7
3817.872,7234.414,6101.023,20860.516,11616.955,5423.4,1880.398,3843.55,24430.879,10007.739,5951.011,2916.695
33264.753,12355.602,17230.625,13930.957,7366.211,12859,13889.865,6049.337,9940.365,155392.227,18477.894,5531.731
2774.069,1768.301,2554.376,3117.569,1935.979,4120.384,907.433,1265.854,6171.995,18674.027,22748.708,1172.08
1438.773,1686.96,5098.231,8237.418,1575.267,1141.392,1812.161,4184.701,2532.463,5206.289,1255.214,11780.949
